uid,formula,reduced_formula,natoms,ehull,hform,gap_pbe,gap_hse,dyn_stab,layergroup,lgnum,international,bravais_type,layergroup_norm
1ZrHf3S8-1,Hf3ZrS8,Hf3ZrS8,12,0.0,-1.593748277394204,1.1629922110162703,2.128170304407356,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1VMo3Se8-1,Mo3VSe8,VMo3Se8,12,0.01887362923893073,-0.6890082677553254,0.0,,Yes,pm2m,27,Pmm2,Rectangular (op),pm2m
1TeZr3O8-1,Zr3O8Te,Zr3TeO8,12,0.3018013037369691,-2.606450676347001,,,Unknown,p1,1,P1,Oblique (mp),p1
1ZrHf3Te8-1,Hf3ZrTe8,Hf3ZrTe8,12,0.12712292227826394,-0.720246877076228,0.14230300813076624,0.6895972346209,Yes,pm2m,27,Pmm2,Rectangular (op),pm2m
1WCr3O8-1,Cr3WO8,Cr3WO8,12,0.2376076471790093,-1.7916947230909852,,,Unknown,pm2m,27,Pmm2,Rectangular (op),pm2m
1NbZr3Br8-1,NbZr3Br8,Zr3NbBr8,12,0.3708217580526276,-0.9221830902479446,,,Unknown,cmmm,47,Cmmm,Centered rectangular (oc),cmmm
1WV3Te8-1,V3WTe8,V3Te8W,12,0.03827645806239225,-0.2374154460359724,0.0,,Yes,pm2m,27,Pmm2,Rectangular (op),pm2m
1VW3Te8-1,VW3Te8,VTe8W3,12,0.03536835950457481,-0.14704038723093285,0.0,,Yes,pm2m,27,Pmm2,Rectangular (op),pm2m
1CrW3S8-1,CrW3S8,CrW3S8,12,0.009385485425191872,-0.813926943419208,1.1257787588586674,,Yes,pm2m,27,Pmm2,Rectangular (op),pm2m
1WV3S8-1,V3WS8,V3WS8,12,0.01595759105448617,-0.8618079270360255,0.0,,Yes,pm2m,27,Pmm2,Rectangular (op),pm2m
1HfTi3O8-1,HfTi3O8,HfTi3O8,12,0.26188090127735286,-2.9278780824691197,,,Unknown,p1,1,P1,Oblique (mp),p1
1GeIn3F8-1,In3F8Ge,In3GeF8,12,0.12108338767372769,-2.215102602117163,,,Unknown,p1,1,P1,Oblique (mp),p1
2KNRuSCl5-1,K2Ru2Cl10N2S2,KRuSNCl5,18,0.07230854188116925,-0.6974997725773788,0.25766380120593135,,No,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2NNaOsSCl5-1,Na2Os2Cl10N2S2,NaOsSNCl5,18,0.0,-0.6572854834589295,0.5458635345080212,1.6996564127781375,Yes,p2_111,9,P2_1,Rectangular (op),p2_111
2CsNOOsF5-1,Cs2Os2F10N2O2,CsOsNOF5,18,0.0,-1.9746727599468619,0.9285769881772485,2.8906566319068396,Yes,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2NNaOsSF5-1,Na2Os2F10N2S2,NaOsSNF5,18,1.9737298215558337e-16,-1.7474600447005213,0.8099505681079249,,No,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2NRbRuSF5-1,Rb2Ru2F10N2S2,RbRuSNF5,18,0.03725242021147284,-1.7384250158775774,0.9198706077458056,2.6215924948744425,Yes,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2CRbRuSH5-1,Rb2Ru2C2H10S2,RbH5RuCS,18,0.33615546802281704,0.015076393214237606,,,Unknown,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2NOOsRbH5-1,Os2Rb2H10N2O2,RbH5OsNO,18,0.4666336390641866,-0.13855532912300106,,,Unknown,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2NNaRuSF5-1,Na2Ru2F10N2S2,NaRuSNF5,18,0.008311708322462467,-1.686030403023001,0.8424979517575562,,No,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2KNOOsCl5-1,K2Os2Cl10N2O2,KOsNCl5O,18,0.0,-0.8834589405381226,0.3614139503625031,,No,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2NOOsRbF5-1,Os2Rb2F10N2O2,RbOsNOF5,18,0.0,-1.965848955183785,0.8948314707706118,2.8644533007455135,Yes,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2NOsRbSF5-1,Os2Rb2F10N2S2,RbOsSNF5,18,3.9474596431116675e-16,-1.7914071625051937,0.8648377071313891,2.519670399033123,Yes,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2KNOsSF5-1,K2Os2F10N2S2,KOsSNF5,18,3.9474596431116675e-16,-1.7889738961028465,0.8408850107518093,2.51602132273824,Yes,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2CsNOOsCl5-1,Cs2Os2Cl10N2O2,CsOsNCl5O,18,0.0,-0.9140314703179315,0.4748422489786037,,Yes,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2CKORuCl5-1,K2Ru2C2Cl10O2,KRuCCl5O,18,0.06110173309235497,-0.9087105164154481,,,Unknown,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2NOsRbSCl5-1,Os2Rb2Cl10N2S2,RbOsSNCl5,18,0.0,-0.7246288961788091,0.3555850701794081,1.4858434295678435,Yes,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2KNRuSF5-1,K2Ru2F10N2S2,KRuSNF5,18,0.029841916290333417,-1.7360463979036718,0.8814447185318715,2.6248529300607206,Yes,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2NNaRuSCl5-1,Na2Ru2Cl10N2S2,NaRuSNCl5,18,0.06224914908841564,-0.6410858324032512,0.42852489722275244,1.427530243947274,Yes,p2_111,9,P2_1,Rectangular (op),p2_111
2NNaORuH5-1,Na2Ru2H10N2O2,NaH5RuNO,18,0.47396822761510893,-0.14465166452565212,,,Unknown,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2CsNORuCl5-1,Cs2Ru2Cl10N2O2,CsRuNCl5O,18,0.0,-0.8935130262901888,0.5104613962943461,,Yes,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
1AuClGeHfS5-1,AuHfClGeS5,HfGeAuS5Cl,9,0.1111669716285606,-0.6811698482680697,,,Unknown,p1,1,P1,Oblique (mp),p1
2NNaORuF5-1,Na2Ru2F10N2O2,NaRuNOF5,18,3.9474596431116675e-16,-1.8672036400705794,0.8313679553359603,,No,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2NORbRuCl5-1,Rb2Ru2Cl10N2O2,RbRuNCl5O,18,9.868649107779169e-17,-0.8760137974040987,0.4334169460296238,1.6452100598128023,Yes,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2CsNRuSF5-1,Cs2Ru2F10N2S2,CsRuSNF5,18,0.027492857684773102,-1.751447342705787,0.9364823098509616,2.5792404973102,Yes,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2CsNOsSF5-1,Cs2Os2F10N2S2,CsOsSNF5,18,0.0,-1.8014014310612596,0.8948855403808755,2.5250863456840076,Yes,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2NNaOOsCl5-1,Na2Os2Cl10N2O2,NaOsNCl5O,18,0.0,-0.822575942875775,0.4380755524888924,1.7617803111009591,Yes,p-1,2,P-1,Oblique (mp),p-1
2CKORuH5-1,K2Ru2C2H10O2,KH5RuCO,18,0.21742809482275682,-0.2930443455001226,,,Unknown,pmma,41,Pmma,Rectangular (op),pmma
2KNOOsF5-1,K2Os2F10N2O2,KOsNOF5,18,3.9474596431116675e-16,-1.96369063673519,0.857618810265723,2.8332467481676384,Yes,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2CsNOsSCl5-1,Cs2Os2Cl10N2S2,CsOsSNCl5,18,0.0,-0.7435886328437777,0.4207884192294409,1.5436984349079368,Yes,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2KNORuF5-1,K2Ru2F10N2O2,KRuNOF5,18,3.9474596431116675e-16,-1.91448385761924,0.9024717526752148,3.0892892169752972,Yes,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2NORbRuF5-1,Rb2Ru2F10N2O2,RbRuNOF5,18,3.9474596431116675e-16,-1.9163311914477106,0.9438532278958669,3.120392774020316,Yes,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2NRbRuSCl5-1,Rb2Ru2Cl10N2S2,RbRuSNCl5,18,0.022648567671492457,-0.7097280296193047,0.2999020869562914,1.3239361575585384,Yes,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2CKORuF5-1,K2Ru2C2F10O2,KRuCOF5,18,0.027727350458313933,-1.9254765089484036,,,Unknown,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2NNaOOsF5-1,Na2Os2F10N2O2,NaOsNOF5,18,3.9474596431116675e-16,-1.921473081958892,0.8134525492487708,,No,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2CKOOsF5-1,K2Os2C2F10O2,KOsCOF5,18,0.012720687902092069,-1.951864899959908,0.5018009777899204,1.8306725375086703,Yes,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2KNOsSCl5-1,K2Os2Cl10N2S2,KOsSNCl5,18,0.00068988922578159,-0.7117352442642273,0.3206473386351427,,No,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2KNORuCl5-1,K2Ru2Cl10N2O2,KRuNCl5O,18,9.868649107779169e-17,-0.8641315846650394,0.37185093026094407,1.5580857017634022,Yes,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2NOOsRbCl5-1,Os2Rb2Cl10N2O2,RbOsNCl5O,18,0.0,-0.895829048752002,0.41129346802760214,1.7507760965245507,Yes,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2CNaORuH5-1,Na2Ru2C2H10O2,NaH5RuCO,18,0.22985854076561107,-0.2793828212847913,,,Unknown,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2CsNORuF5-1,Cs2Ru2F10N2O2,CsRuNOF5,18,3.9474596431116675e-16,-1.9247089649330091,0.9806911300751775,3.1379296454069974,Yes,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
1SeGe2P2S5-1,Ge2P2S5Se,Ge2P2SeS5,10,0.027060568174686096,-0.2291528525530552,1.3474029680559418,,No,cm11,13,Cm,Centered rectangular (oc),cm11
1GeCl2Sn2O5-1,Sn2Cl2GeO5,Sn2GeCl2O5,10,0.17037664962972893,-1.329999311508925,,,Unknown,p1,1,P1,Oblique (mp),p1
2GaC2H2F5-1,Ga2C4F10H4,GaH2C2F5,20,0.8722686709773175,-0.8272116620235217,,,Unknown,p2/m11,14,P2/m,Rectangular (op),p2/m11
2GaCl2N2H5-1,Ga2Cl4H10N4,GaH5(NCl)2,20,0.0,-0.5769870476375069,2.795205539008628,,No,p2/m11,14,P2/m,Rectangular (op),p2/m11
2AlC2F2H5-1,Al2C4F4H10,AlH5(CF)2,20,0.34942488964647167,-0.713956004764529,,,Unknown,p2/m11,14,P2/m,Rectangular (op),p2/m11
2InCl2N2H5-1,In2Cl4H10N4,InH5(NCl)2,20,0.0,-0.5684399207031134,2.422842313419042,,No,p2/m11,14,P2/m,Rectangular (op),p2/m11
2AlCl2N2H5-1,Al2Cl4H10N4,AlH5(NCl)2,20,0.0,-0.7590804043653506,3.347610869957574,,No,p2/m11,14,P2/m,Rectangular (op),p2/m11
2InF2N2H5-1,In2F4H10N4,InH5(NF)2,20,0.03763689277888016,-0.9747548696807293,2.3770865797908605,,No,p2/m11,14,P2/m,Rectangular (op),p2/m11
2GaF2N2H5-1,Ga2F4H10N4,GaH5(NF)2,20,0.06770519215742717,-1.0139277600110028,2.656143579400003,,No,p2/m11,14,P2/m,Rectangular (op),p2/m11
2GaC2Cl2F5-1,Ga2C4Cl4F10,GaC2Cl2F5,20,0.3941105731638025,-1.217072817829513,,,Unknown,p2/m11,14,P2/m,Rectangular (op),p2/m11
2AlC2Cl2H5-1,Al2C4Cl4H10,AlH5(CCl)2,20,0.32670691302690463,-0.18508608166784626,,,Unknown,p2/m11,14,P2/m,Rectangular (op),p2/m11
2GaC2F2H5-1,Ga2C4F4H10,GaH5(CF)2,20,0.336301340219304,-0.48350247810994773,,,Unknown,p2/m11,14,P2/m,Rectangular (op),p2/m11
1SCu2P2Se5-1,Cu2P2SSe5,Cu2P2Se5S,10,0.021173073966570356,-0.11259221155905692,0.0,,Yes,p1,1,P1,Oblique (mp),p1
1OsBr2V2Se5-1,OsV2Br2Se5,V2OsSe5Br2,10,0.19572638851128943,-0.388117481084592,,,Unknown,p11m,4,Pm,Oblique (mp),p11m
2InC2Cl2H5-1,In2C4Cl4H10,InH5(CCl)2,20,0.29428686557330436,-0.11543178822628093,,,Unknown,p2/m11,14,P2/m,Rectangular (op),p2/m11
1SeP2Zr2S5-1,Zr2P2S5Se,Zr2P2SeS5,10,0.14879138079249116,-0.8536786961778858,,,Unknown,p1,1,P1,Oblique (mp),p1
2InC2H2F5-1,In2C4F10H4,InH2C2F5,20,0.8321849411941166,-0.8350465791503219,,,Unknown,p2/m11,14,P2/m,Rectangular (op),p2/m11
1MgCl2Mn2S5-1,MgMn2Cl2S5,MgMn2S5Cl2,10,0.2893240904682292,-0.6169037284352271,,,Unknown,p1,1,P1,Oblique (mp),p1
2AlF2N2H5-1,Al2F4H10N4,AlH5(NF)2,20,0.04087963467092752,-1.2735057295207945,2.7651184728264946,,No,p2/m11,14,P2/m,Rectangular (op),p2/m11
2InC2F2H5-1,In2C4F4H10,InH5(CF)2,20,0.3709372648397409,-0.428514403332742,,,Unknown,p2/m11,14,P2/m,Rectangular (op),p2/m11
2InC2Cl2F5-1,In2C4Cl4F10,InC2Cl2F5,20,0.3875033180188847,-1.2228029397357525,,,Unknown,p2/m11,14,P2/m,Rectangular (op),p2/m11
1GaBr2Hf2S5-1,GaHf2Br2S5,Hf2GaS5Br2,10,0.16156931490752963,-1.0854251384815896,,,Unknown,cm11,13,Cm,Centered rectangular (oc),cm11
2AlC2Cl2F5-1,Al2C4Cl4F10,AlC2Cl2F5,20,0.6042388544104849,-1.354928852800254,,,Unknown,p2/m11,14,P2/m,Rectangular (op),p2/m11
2GaC2Cl2H5-1,Ga2C4Cl4H10,GaH5(CCl)2,20,0.3301064023649589,-0.07811996419686693,,,Unknown,p2/m11,14,P2/m,Rectangular (op),p2/m11
1CoN2C4S4H8-1,CoC4H8N2S4,CoH8C4(S2N)2,19,0.09104840675559082,-0.15652053693781834,0.0,,Yes,p112/m,6,P2/m,Oblique (mp),p112/m
1CoN2C4O4H8-1,CoC4H8N2O4,CoH8C4(NO2)2,19,0.14516525099298253,-0.5471873140907476,0.3934510740225545,,Unknown,p112/m,6,P2/m,Oblique (mp),p112/m
1FeN2C4S4H8-1,FeC4H8N2S4,FeH8C4(S2N)2,19,0.11301256922084833,-0.15710472141600462,,,Unknown,p112/m,6,P2/m,Oblique (mp),p112/m
1NiN2C4O4H8-1,NiC4H8N2O4,NiH8C4(NO2)2,19,0.13498058139888017,-0.5573719836848499,1.325592725558694,4.25609836377534,Yes,p112/m,6,P2/m,Oblique (mp),p112/m
1PdN2C4O4H8-1,PdC4H8N2O4,H8PdC4(NO2)2,19,0.2116478572570889,-0.4807047078266412,,,Unknown,p112/m,6,P2/m,Oblique (mp),p112/m
1NiN2C4O4F8-1,NiC4F8N2O4,NiC4N2(OF2)4,19,0.509475526842118,-0.946455661025214,,,Unknown,p112/m,6,P2/m,Oblique (mp),p112/m
1Cr3Te4-1,Cr3Te4,Cr3Te4,7,0.052852188762450805,-0.17642352905920688,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1C3Nb4-1,Nb4C3,Nb4C3,7,0.3658670307866568,-0.26922952979091364,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
3Hf3Se4-1,Hf9Se12,Hf3Se4,21,0.11171517447118753,-1.1377154799308729,0.0,,Unknown,?,-1,P-3m1,,?
1N3Ti4-1,Ti4N3,Ti4N3,7,0.14521478050746747,-1.2563175880591675,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1N3Sc4-1,Sc4N3,Sc4N3,7,0.18058209060523087,-1.485609463574369,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1Cu3Cl4-1,Cu3Cl4,Cu3Cl4,7,0.0,-0.4960591626935675,0.0,,No,p211,8,P2,Rectangular (op),p211
1Co3O4-1,Co3O4,Co3O4,7,0.22058024270765994,-0.8470534089603531,0.12478584584579666,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1Cu3Br4-1,Cu3Br4,Cu3Br4,7,0.0,-0.34772096941456254,0.0,,Yes,pm11,11,Pm,Rectangular (op),pm11
2C3N4-1,C6N8,C3N4,14,0.26912719551467895,0.26595936059431985,1.2653015773792378,,Unknown,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1V3Te4-1,V3Te4,V3Te4,7,0.09361679096130184,-0.21923634963058142,0.0,,Unknown,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1Al3S4-1,Al3S4,Al3S4,7,0.1045075917698739,-0.9151378701333398,,,Unknown,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
3Ca3I4-1,Ca9I12,Ca3I4,21,0.11881739325530746,-1.309380034017699,0.0,,Unknown,?,-1,P3m1,,?
1B3Sc4-1,Sc4B3,Sc4B3,7,0.7031021468955689,0.1554627547164539,,,Unknown,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1Ni3S4-1,Ni3S4,Ni3S4,7,0.14934003375747254,-0.23718246712673213,,,Unknown,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1C3Mn4-1,Mn4C3,Mn4C3,7,0.4464152114212633,0.39250344907864587,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1Fe3Se4-1,Fe3Se4,Fe3Se4,7,0.18507695101373095,-0.12352573507466502,0.0,,No,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
3Ta3S4-1,Ta9S12,Ta3S4,21,0.04237012461075957,-1.00586657521363,0.0,,Unknown,?,-1,P-3m1,,?
3Ta3S4-2,Ta9S12,Ta3S4,21,0.13329802677618355,-0.914938673048206,0.0,,Unknown,?,-1,P-3m1,,?
3Nb3S4-1,Nb9S12,Nb3S4,21,0.05545714509710177,-1.1273249614220022,0.0,,Unknown,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1C3Hf4-1,Hf4C3,Hf4C3,7,0.2512789418411781,-0.5303248326417379,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1C3Sc4-1,Sc4C3,Sc4C3,7,0.18698289545798832,-0.32160460609212904,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1B3Ti4-1,Ti4B3,Ti4B3,7,0.6026483302153951,-0.11186545242885972,,,Unknown,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
3Ti3Te4-1,Ti9Te12,Ti3Te4,21,0.07411292624746715,-0.6517468841977212,0.0,,Unknown,?,-1,P-3m1,,?
1Ni3Te4-1,Ni3Te4,Ni3Te4,7,0.03578566933807768,-0.18324091503593617,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1N3Fe4-1,Fe4N3,Fe4N3,7,0.2712041712869766,0.209889735464542,,,Unknown,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1C3Cr4-1,Cr4C3,Cr4C3,7,0.4506472550433444,0.3734966711486284,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
2B3C4-1,B6C8,B3C4,14,0.9513382294959974,0.9118974057500923,,,Unknown,p11m,4,Pm,Oblique (mp),p11m
1Mn3Te4-1,Mn3Te4,Mn3Te4,7,0.08109832818815788,-0.09011040396894592,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1N3Mo4-1,Mo4N3,Mo4N3,7,0.2976805849922721,-0.11756686784894807,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1Mn3S4-1,Mn3S4,Mn3S4,7,0.03225361281383935,-0.4935855051165246,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
2Ni3Te4-1,Ni6Te8,Ni3Te4,14,0.05900672439984768,-0.16001985997416618,0.0,,No,pmmn,46,Pmmn,Rectangular (op),pmmn
1N3V4-1,V4N3,V4N3,7,0.47017502547269646,-0.5933562725952685,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1C3W4-2,W4C3,W4C3,7,0.7220341703045483,0.5478446691547825,0.0,,No,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1C3W4-1,W4C3,W4C3,7,0.6974507190495081,0.5232612178997422,,,Unknown,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1In3Te4-1,In3Te4,In3Te4,7,0.04212220775472332,-0.289323199101617,0.0,,No,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
2S3Tl4-1,Tl8S6,Tl4S3,14,0.05603182400305088,-0.2456056482964501,1.110183385193154,1.7980981273743857,Yes,p11a,5,Pc,Oblique (mp),p11a
3Sn3S4-1,Sn9S12,Sn3S4,21,0.06423321965447291,-0.36927853074704686,0.0,,Unknown,?,-1,P3m1,,?
1Fe3S4-2,Fe3S4,Fe3S4,7,0.3332811168370254,-0.17726127785409115,0.0,,Unknown,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1Fe3S4-1,Fe3S4,Fe3S4,7,0.2019851050446988,-0.30855728964641777,0.0,,No,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1Cu3I4-1,Cu3I4,Cu3I4,7,0.07705613253866998,-0.07308171059470224,0.0,,No,p31m,70,P31m,Hexagonal (hp),p31m
1Cr3S4-1,Cr3S4,Cr3S4,7,0.05041985265224521,-0.6545106482796206,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1S3Tl4-1,Tl4S3,Tl4S3,7,0.0545213236474309,-0.24711614865207007,0.9439932096671203,,No,p1,1,P1,Oblique (mp),p1
3Mg3Br4-1,Mg9Br12,Mg3Br4,21,0.10901078319032921,-1.2044188715973418,0.8842854147557679,,Unknown,?,-1,P3m1,,?
1C3Mo4-1,Mo4C3,Mo4C3,7,0.5219373935789692,0.3540857774336144,0.0,,No,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1C3Mo4-2,Mo4C3,Mo4C3,7,0.6891470060039647,0.5212953898586099,,,Unknown,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1C3Ta4-1,Ta4C3,Ta4C3,7,0.35739134464807776,-0.2639620356898007,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1Cr3Se4-1,Cr3Se4,Cr3Se4,7,0.04972152098070686,-0.48442715034508715,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
2Mn3Se4-1,Mn6Se8,Mn3Se4,14,0.07339565150282125,-0.32882879403462895,0.0,,Yes,pm2_1n,32,Pmn2_1,Rectangular (op),pm2_1n
1C3Y4-1,Y4C3,Y4C3,7,0.18734136204600693,-0.15628904045784253,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
2Ag3I4-1,Ag6I8,Ag3I4,14,0.04178650558914132,-0.18870887378112652,1.3437969677172128,2.2892392496213594,Yes,p1,1,P1,Oblique (mp),p1
1N3Ta4-1,Ta4N3,Ta4N3,7,0.6992832289466486,-0.4169158279267699,0.0,,No,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
3Mg3Cl4-1,Mg9Cl12,Mg3Cl4,21,0.10114421523130801,-1.5163951031763443,0.0,,Unknown,?,-1,P3m1,,?
1Tl3Se4-1,Tl3Se4,Tl3Se4,7,0.0773760600978856,-0.15622891938750325,0.0,,No,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
3Mo3S4-1,Mo9S12,Mo3S4,21,0.16913652099521467,-0.620229945935839,0.0,,Unknown,?,-1,P3m1,,?
1In3Se4-1,In3Se4,In3Se4,7,0.02516231907054824,-0.5095595674895372,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
3Zr3Se4-1,Zr9Se12,Zr3Se4,21,0.010843008335907794,-1.2996433330390742,0.0,,Unknown,?,-1,P-3m1,,?
3Nb3Te4-1,Nb9Te12,Nb3Te4,21,0.17599924189056232,-0.3130676295540817,0.0,,Unknown,?,-1,P-3m1,,?
1Ga3Se4-1,Ga3Se4,Ga3Se4,7,0.12131544695790934,-0.47424449594512297,,,Unknown,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
3Nb3Se4-1,Nb9Se12,Nb3Se4,21,0.09635616866170862,-0.8152464400978591,0.0,,Unknown,?,-1,P-3m1,,?
3Nb3Se4-2,Nb9Se12,Nb3Se4,21,0.1619419095575633,-0.7496606992020044,0.0,,Unknown,?,-1,P-3m1,,?
1Mn3Se4-1,Mn3Se4,Mn3Se4,7,0.05386944933285382,-0.34835499620459637,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1Mn3Se4-2,Mn3Se4,Mn3Se4,7,0.05850178459366325,-0.34372266094378695,0.0,,Yes,pm11,11,Pm,Rectangular (op),pm11
1N3W4-2,W4N3,W4N3,7,0.8649035642137634,0.6255006623391921,0.0,,Unknown,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1N3W4-1,W4N3,W4N3,7,0.13670392084807695,-0.10269898102649425,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1C3Fe4-1,Fe4C3,Fe4C3,7,0.7292774740382164,0.7261096391178573,,,Unknown,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
2Ge3P4-1,Ge6P8,Ge3P4,14,0.06486274925078768,0.06486274925078764,1.0034803746178922,1.561823401726636,Yes,p6mm,77,P6mm,Hexagonal (hp),p6mm
1Al3Se4-1,Al3Se4,Al3Se4,7,0.09600810402018364,-0.7208718710286648,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
3Mg3I4-1,Mg9I12,Mg3I4,21,0.09994590679455229,-0.8271735129570053,1.4883322599758992,,Unknown,?,-1,P3m1,,?
1Ga3S4-1,Ga3S4,Ga3S4,7,0.11161747376566389,-0.5519450319471976,,,Unknown,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1In3S4-1,In3S4,In3S4,7,0.037937683724872606,-0.5343641180383187,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
3Sn3Se4-1,Sn9Se12,Sn3Se4,21,0.01680076540928483,-0.3787894434427185,0.0,,Unknown,?,-1,P-3m1,,?
1Tl3S4-1,Tl3S4,Tl3S4,7,0.12306610250475754,-0.10316200171986825,,,Unknown,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1Ni3Se4-1,Ni3Se4,Ni3Se4,7,0.0531765002150481,-0.22552532674021514,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1Mn3O4-1,Mn3O4,Mn3O4,7,0.2172750417846834,-1.3247418756956992,0.0,,Unknown,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1N3Y4-1,Y4N3,Y4N3,7,0.1870966040635825,-1.2993029998451502,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
2Cu3Cl4-1,Cu6Cl8,Cu3Cl4,14,0.010959256932040315,-0.4850999057615272,0.0,,No,p2_12_12,21,P2_12_12,Rectangular (op),p2_12_12
1N3Cr4-1,Cr4N3,Cr4N3,7,0.2904938862420571,-0.12195865271151465,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
