uid,formula,n_atoms,gap_pbe,gap_hse_true,gap_hse_pred,uwbg
1MgBr2-1,MgBr2,3,4.588106457672427,5.744420890628533,5.373943328857422,True
12BrNa-1,NaBr,24,4.255338420144827,,5.372064590454102,True
2AlCl3-2,AlCl3,8,3.841743475786858,5.271412552980518,5.369222640991211,True
2BrRbF4-1,RbBrF4,12,3.4871599717866326,,5.359317302703857,True
2CdLiCl3-1,LiCdCl3,10,4.108066900835809,5.422771206052861,5.358921527862549,True
4AsLiO2-1,LiAsO2,16,4.0063287443738105,5.35117415365123,5.351446151733398,True
6CsF-1,CsF,12,4.449872691327514,6.325795334475228,5.349449157714844,True
4AsLiO2-2,LiAsO2,16,4.0521570883804365,5.391756674019026,5.349414348602295,True
2GaSbO3-1,GaSbO3,10,3.7587698701503376,4.973032755334708,5.346114635467529,True
4OVF3-1,VOF3,20,3.464959394230294,6.246533459638481,5.346099853515625,True
1SrH2O2-1,Sr(HO)2,5,3.7024603051205425,5.356122812747486,5.342579364776611,True
2CsNO3-1,CsNO3,10,3.2485734914803377,5.324298339270695,5.339771747589111,True
2CPPbH3O3-1,PH3PbCO3,18,3.8070726352093724,5.139247445953027,5.337933540344238,True
1CaH2O2-1,Ca(HO)2,5,3.712782682619406,,5.333285331726074,True
2ClKS2H4-1,KH4S2Cl,16,4.504795492891412,,5.322426795959473,True
1BiHS2O6-1,BiH(SO3)2,10,2.4941600351867064,3.7837493566455893,5.317505836486816,True
2ScCl3-2,ScCl3,8,2.9532834347379904,,5.314217567443848,True
2P2O3-1,P2O3,10,3.9879560816800455,5.37641526422396,5.31379508972168,True
2FISr-1,SrIF,6,4.219075560287093,5.170777689308794,5.313668727874756,True
2CaPb2F6-1,CaPb2F6,18,4.188420918380277,,5.312314510345459,True
1HIOSr-1,SrHIO,4,1.20348535877886,2.0161081614721024,5.309413433074951,True
2BrHSr-1,SrHBr,6,4.354041321700215,5.479165700056493,5.305291175842285,True
2SeAs2O6-1,As2SeO6,18,3.192233157607052,,5.297206878662109,True
1TiO2-1,TiO2,3,2.700828614489272,5.218116611537117,5.290289402008057,True
3BrK-1,KBr,6,4.224061183717379,5.310594358298797,5.28954553604126,True
2BrRb-2,RbBr,4,4.180139977785377,5.268172177145077,5.284801006317139,True
1BaH2O2-1,Ba(HO)2,5,3.659238880380684,5.260634798908016,5.280761241912842,True
4CaTeO3-1,CaTeO3,20,3.9690038257621505,5.347852682809339,5.280263423919678,True
2CaI2S2H4-1,CaH4(SI)2,18,3.9295223725738824,5.165829837533288,5.274715423583984,True
2ScCl3-3,ScCl3,8,3.233477913077601,5.305092518405447,5.269216060638428,True
2As2O3-4,As2O3,10,3.7909909416385688,5.104789170770303,5.267904758453369,True
4SrTeO3-1,SrTeO3,20,4.028316505485041,5.383995405926604,5.262585639953613,True
2TiO2-1,TiO2,6,2.8548578251823153,5.342124276048439,5.250696182250977,True
2GaCl3-2,GaCl3,8,2.5238793020129022,3.812814224303326,5.249260902404785,True
2HPSnO3-1,SnPHO3,12,4.300153553063106,5.33722552589434,5.246817588806152,True
2FNbO2-1,NbO2F,8,3.947522410618329,,5.246466636657715,True
4CdF2-1,CdF2,12,2.7206190068666016,,5.2463884353637695,True
6AsO2-1,AsO2,18,0.3689318595453015,1.2409148336215567,5.245643138885498,True
2SrI2O2H4-1,SrH4(IO)2,18,4.110724014752474,5.090552750892633,5.243390083312988,True
2YBr3-1,YBr3,8,4.086510250660241,5.477992205514946,5.237565517425537,True
2YBr3-2,YBr3,8,3.3077768910976477,,5.234935760498047,True
1PbSrS2O8-1,SrPb(SO4)2,12,3.6745787566547063,5.262355922733788,5.226460933685303,True
2BrNaO2H4-1,NaH4BrO2,16,4.068692448797231,,5.219661235809326,True
2HInTeO4-1,InTeHO4,14,3.7893236677864914,5.208508249022005,5.217122554779053,True
2CdTeH2O4-1,CdTe(HO2)2,16,3.91771989216458,,5.214308738708496,True
2CaFI-1,CaIF,6,3.9588538364803476,5.208879312061292,5.208385944366455,True
4AsO2-1,AsO2,12,3.274399068709864,,5.207334041595459,True
1SrBi2F12-1,SrBi2F12,15,2.801246831394188,,5.199886322021484,True
2SrI2S2H4-1,SrH4(SI)2,18,4.041520765040355,4.990520994395423,5.1986083984375,True
2ClLiO2-1,LiClO2,8,3.3471805718311938,5.196933542303896,5.196096420288086,True
2ClISr-2,SrICl,6,4.1330446937391905,5.081321653003407,5.193417072296143,True
1SrH2S2-1,Sr(HS)2,5,3.805150601851631,4.828055259230242,5.186099529266357,True
2SeWZnO6-1,ZnWSeO6,18,3.4948877644918697,5.090406730516091,5.175901889801025,True
2GaCl3-1,GaCl3,8,3.8295877184352465,5.192287288536328,5.17410945892334,True
2HPPbO3-1,PHPbO3,12,3.9166760883579976,5.2854384529445895,5.17397403717041,True
1WCu2O4-1,Cu2WO4,7,2.90764912641577,,5.164150714874268,True
2SrGe2Cl6-1,Sr(GeCl3)2,18,3.828533790742815,4.824812655019423,5.160559177398682,True
1BeP2F4S4-1,BeP2(SF)4,11,3.9227970837227266,5.121608088983676,5.149982452392578,True
2BrRb-1,RbBr,4,4.111938334189684,5.19419694449829,5.149823188781738,True
2TiO3-1,TiO3,8,2.4606855227302034,4.995017646673862,5.145402908325195,True
2InTlF4-1,TlInF4,12,3.357614012210028,,5.144650936126709,True
4ZnCl2-2,ZnCl2,12,3.4143366374125526,,5.144507884979248,True
4BrOSc-1,ScBrO,12,3.184007845857254,,5.142027378082275,True
2BrOSc-1,ScBrO,6,3.210201931910875,5.237291553640096,5.1375627517700195,True
2CKOH3N4-1,KH3CN4O,20,4.5144850252795745,,5.137524127960205,True
2BrCs-1,CsBr,4,4.0885474056264774,5.154598181609579,5.136941432952881,True
2AlCl2N2H5-1,AlH5(NCl)2,20,3.347610869957574,,5.136378288269043,True
2BiPO4-1,BiPO4,12,3.3318614319666335,4.96949337906136,5.133233070373535,True
1Bi2Ge3O9-1,Ge3Bi2O9,14,3.3643839450239224,,5.129004955291748,True
2ILi-3,LiI,4,4.133072604781466,5.017119033446569,5.128538608551025,True
1MoCu2O4-1,Cu2MoO4,7,2.4528315719810263,,5.125616073608398,True
2BrNaS2H4-1,NaH4S2Br,16,4.098541911453981,,5.120006084442139,True
2HNaO-2,NaHO,6,3.503657422151256,5.180520156502341,5.119373798370361,True
2MoSZnO6-1,ZnMoSO6,18,3.5178816890888394,5.201674617837378,5.1180009841918945,True
2FPPbO3-1,PPbO3F,12,3.728331588105496,5.1239244159641215,5.117253303527832,True
2ClPSnO3-1,SnPClO3,12,4.08188617918623,5.166210715542963,5.116436004638672,True
2CaI2O2H4-1,CaH4(IO)2,18,4.1914393729802715,5.179310079070534,5.112894535064697,True
1HfMo2O8-1,Hf(MoO4)2,11,3.3107774098316867,5.133859705299372,5.1122050285339355,True
4BrClMn-1,MnBrCl,12,1.8509173603751774,,5.110124111175537,True
4BSbO3-1,BSbO3,20,3.855674400677423,5.051091062800034,5.109841346740723,True
4KSbO2-1,KSbO2,16,3.5691601779043043,4.853458747735943,5.104762077331543,True
3BrCs-1,CsBr,6,4.043993776600177,5.119078003689812,5.104094505310059,True
2BKH4S4-1,KB(HS)4,20,4.058411656510726,5.160871484354146,5.103395462036133,True
1Br2Hf3O5-1,Hf3Br2O5,10,3.447674890309616,4.925663945295126,5.101261615753174,True
2BrClZn-1,ZnBrCl,6,3.7806084687773307,5.121340614363477,5.099088668823242,True
2HTeNa3O4-1,Na3TeHO4,18,3.9356502143857917,5.378864484104329,5.093367099761963,True
2CaSO6-1,CaSO6,16,2.232471065830748,,5.091062068939209,True
2PbSeO4-1,PbSeO4,12,3.521108043209049,,5.08872652053833,True
2HLiS-1,LiHS,6,3.968592387229113,5.027510333112323,5.087169647216797,True
2FPSnO3-1,SnPO3F,12,3.985019446551221,5.047520415385245,5.083498001098633,True
9FTl-1,TlF,18,3.59074789659968,,5.081108570098877,True
2NRbO3-1,RbNO3,10,3.1988736300457825,5.286226532964832,5.0805583000183105,True
4AlClSe-1,AlSeCl,12,4.065730255297714,5.087424290874422,5.080275058746338,True
1MgK2Te2H4O8-1,K2MgTe2(HO2)4,17,3.981864350000799,5.309856472301833,5.075779914855957,True
1LiN2C5H5O5-1,LiH5C5N2O5,18,3.245278141316211,,5.07356595993042,True
2BrCs-2,CsBr,4,4.080418573342847,5.145467471447715,5.064276695251465,True
2BrOY-1,YBrO,6,3.491502087094321,4.775862881068465,5.0579705238342285,True
2CaClI-1,CaICl,6,3.757259888629652,5.070305090268626,5.0576653480529785,True
1BrISr-1,SrIBr,3,4.109461240530125,5.046618024914997,5.053563594818115,True
1ZrMo2O8-1,Zr(MoO4)2,11,3.205209813605472,5.053658305514012,5.053466796875,True
2BaFI-1,BaIF,6,3.899982883636374,4.906596916370807,5.052868366241455,True
2BrClZn-2,ZnBrCl,6,3.278822469406622,4.520999475620594,5.052574157714844,True
3ILi-1,LiI,6,4.0513733092069435,,5.050629138946533,True
2BrKF4-1,KBrF4,12,3.3834923151235587,5.160503542441187,5.049785614013672,True
2AlBr3-2,AlBr3,8,3.5499249159288846,,5.049238681793213,True
2AsSbO4-1,SbAsO4,12,3.3834861242286722,,5.044677734375,True
2CrF3-2,CrF3,8,2.022764132797049,5.130388508247844,5.0362467765808105,True
2AsSbO3-1,SbAsO3,10,3.9740287717708873,5.103340051266794,5.030793190002441,True
2ClPPbO3-1,PPbClO3,12,3.727366385946329,5.175083679260314,5.025650978088379,True
2AsHSeO5-1,AsHSeO5,16,3.224159822401564,4.841347597196675,5.0183000564575195,True
1PbF4-1,PbF4,5,2.704283477530021,,5.016211032867432,True
2NNaO3-1,NaNO3,10,3.164787110405034,,5.011083602905273,True
2YBr3-5,YBr3,8,3.4225589664144374,,5.007259368896484,True
4AlBrS-1,AlSBr,12,3.9104690181744974,5.122594883045803,5.0037922859191895,True
1CaI2-3,CaI2,3,3.9751289204681304,5.071124919361152,5.002552032470703,True
6ILi-2,LiI,12,3.9674356776059247,,4.999267578125,True
2BrKS2H4-1,KH4S2Br,16,4.08017542698679,,4.996918678283691,True
2AlBr3-1,AlBr3,8,3.896776653223594,5.0673323273882875,4.996503829956055,True
2InCl3-1,InCl3,8,3.7605209155339185,5.116437740520893,4.9869160652160645,True
2YBr3-3,YBr3,8,3.4959446323194223,4.90984483379608,4.985770225524902,True
2INaS2H4-1,NaH4S2I,16,3.615322746721427,4.591014749165568,4.982964038848877,True
2BrCaI-1,CaIBr,6,3.6887655678418474,5.000309558867139,4.9801483154296875,True
1CaH2S2-1,Ca(HS)2,5,3.815284384217735,4.861085748339889,4.979825973510742,True
2BLiH4S4-1,LiB(HS)4,20,3.947911635234116,,4.978956699371338,True
2CPSnH3O3-1,SnPH3CO3,18,4.033968373245713,5.048899821284586,4.972812175750732,True
1MgH2O2-1,Mg(HO)2,5,3.351730821000856,5.028010763049256,4.970847129821777,True
2HPTeO5-1,TePHO5,16,3.51316273504621,5.027190752290517,4.970657825469971,True
2CaClI-2,CaICl,6,4.062425084510491,5.193032891687945,4.966460227966309,True
2BaClI-2,BaICl,6,4.108010634258672,5.1593307100272074,4.964442729949951,True
6ILi-1,LiI,12,4.149570270134501,,4.961117744445801,True
2HSNa3O4-1,Na3HSO4,18,3.856666176466328,5.084425041934689,4.956552028656006,True
1NiRe2O8-1,Re2NiO8,11,1.57545394460299,4.969670341401184,4.9548444747924805,True
2CaSn2F6-1,CaSn2F6,18,3.9244302934724953,4.94795999948755,4.953294277191162,True
2MgMoSeO6-1,MgMoSeO6,18,3.4357732034592905,,4.944087982177734,True
1CdCl2-2,CdCl2,3,3.6158279284194177,4.984492468622904,4.942332744598389,True
2AlF2N2H5-1,AlH5(NF)2,20,2.7651184728264946,,4.941044330596924,True
2IRbF4-1,RbIF4,12,3.1479544976904026,,4.940946578979492,True
2SnF2-1,SnF2,6,3.4955587100787864,,4.927384853363037,True
2BaClH-1,BaHCl,6,3.7472166317318267,4.822970555720868,4.92634916305542,True
1BaClI-1,BaICl,3,4.103228532285671,5.10609650454491,4.9256768226623535,True
2HAs3O6-1,As3HO6,20,3.8284110239589717,5.211498540048151,4.9249162673950195,True
1Sc2Se5O13-1,Sc2Se5O13,20,3.18611110098644,,4.91771125793457,True
2ZnAs2O4-1,Zn(AsO2)2,14,3.604868620916253,4.98745179942172,4.917540073394775,True
2ClISr-1,SrICl,6,3.9711806186684746,4.9395900136142,4.912807464599609,True
2WZnO4-1,ZnWO4,12,3.3697384319349157,5.335343849999174,4.908843040466309,True
2NaSrI3-1,NaSrI3,10,3.814869277517218,4.712225290689499,4.908414840698242,True
2Sb2O3-5,Sb2O3,10,3.4142359713587673,4.62436132985141,4.907463073730469,True
2MgTeWO6-1,MgTeWO6,18,3.463759485850571,4.86731332235294,4.907460689544678,True
1BiFS2O6-1,BiS2O6F,10,2.496423168068136,3.804722419858555,4.904890537261963,True
1BaBrI-1,BaIBr,3,4.136566008452455,5.177247334371238,4.904103755950928,True
8BeI2-1,BeI2,24,4.348070819743814,,4.899265766143799,True
4NaSbO2-2,NaSbO2,16,3.522020810910137,4.726098595267311,4.8958234786987305,True
2LiMgI3-1,LiMgI3,10,3.564679315414523,4.513965972185354,4.894324779510498,True
2ILiO2H4-1,LiH4IO2,16,3.7193200989816653,4.724923118928624,4.890201091766357,True
2KSHg2Cl3O3-1,KHg2S(ClO)3,20,3.268259056322117,,4.890120029449463,True
2CaNaI3-1,NaCaI3,10,3.7818130352365533,4.678803649065653,4.888194561004639,True
4As2O3-1,As2O3,20,3.1361607064456227,,4.881305694580078,True
3FTl-1,TlF,6,3.1975012133697125,,4.879214286804199,True
2Sb2O3-2,Sb2O3,10,3.6146110115226073,,4.8704729080200195,True
2SbScO3-1,ScSbO3,10,3.3755316387584027,5.077438341403328,4.868587017059326,True
2FTl-1,TlF,4,3.9632658098791094,4.992022051355151,4.867720603942871,True
1CSiH2-1,SiH2C,4,3.7813909449306236,4.870741622325641,4.85834264755249,True
4AlClSe-2,AlSeCl,12,3.905396168975829,4.991526884183191,4.8497843742370605,True
2NNaO3-2,NaNO3,10,2.976573911015189,,4.8495097160339355,True
2TeWZnO6-1,ZnTeWO6,18,3.4048179462946004,4.792243812755025,4.847550392150879,True
2AlClSe-1,AlSeCl,6,3.7668697384292553,4.835362091214343,4.84581995010376,True
2CaLiI3-1,LiCaI3,10,3.8709628659866437,,4.844423294067383,True
2ZnAs2Cl2O3-1,ZnAs2Cl2O3,16,3.1399560897714687,,4.842097759246826,True
2AgMgCl3-1,MgAgCl3,10,3.3958102045692153,4.903227086247984,4.838916301727295,True
2CsSHg2Cl3O3-1,CsHg2S(ClO)3,20,3.379229064067922,,4.837365627288818,True
5FTl-1,TlF,10,3.2324776796373995,,4.835282802581787,True
2RbSHg2Cl3O3-1,RbHg2S(ClO)3,20,3.3148656788167044,4.544843559393815,4.834569931030273,True
2BNaH4S4-1,NaB(HS)4,20,4.088254362827465,5.210285694207171,4.83026647567749,True
1Cl2Ge2O3-1,Ge2Cl2O3,7,3.006179902286102,4.4616274902142035,4.828393936157227,True
1Sc2Te5O13-1,Sc2Te5O13,20,3.1672559718097197,4.558823293613306,4.823212146759033,True
1MnCl2-2,MnCl2,3,2.0248635991086785,5.018603898240684,4.821200370788574,True
2MnSH2O4-1,MnH2SO4,16,2.1119055200037824,4.957406461957355,4.81901741027832,True
4BrClZn-1,ZnBrCl,12,3.373390037522783,,4.818909168243408,True
2AgCaCl3-1,CaAgCl3,10,3.4716047201046134,4.9775935964180835,4.8159403800964355,True
2HISr-1,SrHI,6,3.8266589530014574,4.8884189702856204,4.813269138336182,True
2IK-2,KI,4,3.8849517610369464,4.784008898574658,4.810534954071045,True
1ClFMn-1,MnClF,3,2.2605613643189724,4.679650346727165,4.808033466339111,True
2Sb2O3-3,Sb2O3,10,3.884516117740107,,4.806813716888428,True
2HKO-2,KHO,6,3.2598721998287403,4.88989500007596,4.806731224060059,True
2SrS3H4-1,SrH4S3,16,3.7206573779450567,4.800295050467954,4.80333948135376,True
2ClSY-2,YSCl,6,3.7585143554719442,4.982323720485358,4.803055763244629,True
1BaI2-1,BaI2,3,3.8728610404507675,4.873623187282922,4.801785945892334,True
1Si2Mg3H4O9-1,Mg3Si2H4O9,18,3.35016987944099,4.9481164115710445,4.793729782104492,True
2BaI2-1,BaI2,6,3.633438612016804,4.606966312957807,4.7908101081848145,True
4NaSbO2-1,NaSbO2,16,3.541237167463695,4.746921375691008,4.7907490730285645,True
2CKNS-1,KCSN,8,4.187765283568392,5.187544404701348,4.787338733673096,True
2GaCl2N2H5-1,GaH5(NCl)2,20,2.795205539008628,,4.787055492401123,True
1BaBi2F12-1,BaBi2F12,15,2.903883208305997,4.978701893128808,4.78570556640625,True
2BaS3H4-1,BaH4S3,16,3.4877847923732572,,4.785192012786865,True
2IKS2H4-1,KH4S2I,16,3.533914841139144,,4.784974575042725,True
2CaHI-1,CaHI,6,3.6284093040565244,4.708604721714976,4.78298807144165,True
1SrI2-3,SrI2,3,3.915662386387008,4.868026015258238,4.781306743621826,True
1PtK2H6O6-1,K2H6PtO6,15,2.8427918964620065,4.67956302105477,4.779244899749756,True
1MgBr2-3,MgBr2,3,3.569729290807482,4.662362212936525,4.779034614562988,True
2HNaS-1,NaHS,6,3.55980965003105,4.587538000712706,4.769155025482178,True
2AlClSe-3,AlSeCl,6,3.2684499785929093,4.454942989726834,4.756323337554932,True
2CdK2Br4-1,K2CdBr4,14,3.6828619992024643,,4.755804061889648,True
2BaClI-1,BaICl,6,3.6897872533206053,4.708602008763625,4.752203464508057,True
1BaI2-2,BaI2,3,3.3323879224827637,4.273588336806361,4.747908115386963,True
2CaCl2O4-1,Ca(ClO2)2,14,2.8187533495237416,4.622807027438347,4.742260456085205,True
4SnF2-1,SnF2,12,2.504374709725135,,4.741847038269043,True
1BaH2S2-1,Ba(HS)2,5,3.7735492204156458,4.7777828619354725,4.73836088180542,True
1MgH2S2-1,Mg(HS)2,5,3.5082613056712413,4.551663860536178,4.737682819366455,True
4ClGaS-1,GaSCl,12,3.5116024882185815,4.7048457450401155,4.737052917480469,True
2ClFPb-1,PbClF,6,3.54772846723194,4.706024112293912,4.736405372619629,True
4CdCl2-2,CdCl2,12,3.473709138350041,4.827472191844619,4.734567165374756,True
1CuYCl4-1,YCuCl4,6,2.321533640112248,4.813375012088784,4.733582496643066,True
2ClScBr2-1,ScBr2Cl,8,3.0674273891359602,4.935391666345325,4.72721529006958,True
4CdCl2-3,CdCl2,12,3.4437791430937956,,4.725391864776611,True
2LiMnBr3-1,LiMnBr3,10,2.0299183070938653,4.745187548083139,4.723519325256348,True
2NNaH2O3-1,NaH2NO3,14,2.7940328544953075,4.733120065222469,4.722127914428711,True
2ZnCl2Sb2O3-1,ZnSb2Cl2O3,16,3.2643197753911615,,4.719024181365967,True
4FTl-2,TlF,8,3.3617870093509437,4.473610776909267,4.711854934692383,True
2LiNH2O3-1,LiH2NO3,14,2.637147771238901,4.554719901364651,4.711792945861816,True
2LiNH2-1,LiH2N,8,2.805437683525316,,4.703938961029053,True
2BaBrH-1,BaHBr,6,3.6771868083345223,4.779525643337518,4.69873571395874,True
2CsSHg2F3O3-1,CsHg2S(OF)3,20,3.2679461770106113,,4.6972432136535645,True
2SrSn2Cl6-1,Sr(SnCl3)2,18,3.5748079594392874,4.465665967662169,4.695012092590332,True
2CdClF-1,CdClF,6,2.674113513158803,,4.6916823387146,True
2INa-2,NaI,4,3.961232148966284,4.881403333889766,4.690608978271484,True
1SrI2-1,SrI2,3,3.9838389498119176,5.007424493923699,4.688920974731445,True
2FNSrO3-1,SrNO3F,12,3.036595526275827,,4.684459686279297,True
1PtNa2H6O6-1,Na2H6PtO6,15,2.835002527197509,4.67382281949948,4.681793212890625,True
2CaFNO3-1,CaNO3F,12,2.8583755402450515,,4.6805901527404785,True
1WAu2O4-2,W(AuO2)2,7,2.9615980000776276,4.436051439539341,4.677787780761719,True
1CaI2-1,CaI2,3,3.5370804094414625,4.81247148308007,4.677528381347656,True
6FTl-3,TlF,12,2.7628516527804043,,4.677322864532471,True
2InCl2N2H5-1,InH5(NCl)2,20,2.422842313419042,,4.6724042892456055,True
2YBr3-4,YBr3,8,2.9108786262450086,4.203499085812268,4.670176029205322,True
2BrLiO2-1,LiBrO2,8,2.6247697516589947,4.325519864113333,4.6647772789001465,True
2CdCl2-1,CdCl2,6,3.1806503984604717,,4.6635003089904785,True
2CsIF4-1,CsIF4,12,3.294163777650754,4.762112361273225,4.663482666015625,True
2FGaO-1,GaOF,6,3.151661389349166,4.755211768183427,4.662391662597656,True
2CaS3H4-1,CaH4S3,16,3.5913167655945384,4.911137453507253,4.660455226898193,True
2CdNa2Br4-1,Na2CdBr4,14,3.474664488875636,,4.653622150421143,True
2MgMoTeO6-1,MgTeMoO6,18,3.167068031802471,4.611210101647563,4.653069019317627,True
2HgK2Cl4-1,K2HgCl4,14,3.330235495013453,,4.645814418792725,True
8ClCu-1,CuCl,16,2.58991125904432,,4.6435160636901855,True
6SnF2-1,SnF2,18,3.81896789770808,,4.6408185958862305,True
2ClTl-2,TlCl,4,3.6291443919267987,4.598311866241049,4.639280319213867,True
2IRb-1,RbI,4,3.713828303788546,4.612563320157292,4.639129638671875,True
2CaCuCl3-1,CaCuCl3,10,2.7176596445934686,5.028109040266672,4.638456344604492,True
1Sb2O3-1,Sb2O3,5,3.4358387366336287,4.439731718535582,4.638316631317139,True
1BrClZn-1,ZnBrCl,3,3.4178812599777526,4.6154434198888215,4.637263298034668,True
2MoSeZnO6-1,ZnMoSeO6,18,3.388981818568975,,4.628272533416748,True
2GeZnO3-1,ZnGeO3,10,2.744861932687167,4.446110333053714,4.626946449279785,True
2AsBiO4-1,BiAsO4,12,3.0700813514409258,4.599506980812205,4.6234025955200195,True
1MnCl2-1,MnCl2,3,1.797392779552207,4.835915268067199,4.6223859786987305,True
1HfNiCl6-1,HfNiCl6,8,1.6199435542294238,4.52340806097839,4.621077537536621,True
2SnF2-2,SnF2,6,3.455801053890127,,4.619137763977051,True
2HSbAs2O6-1,SbAs2HO6,20,2.7653345885809544,4.010763906009757,4.615757942199707,True
2CaClNO3-1,CaNClO3,12,2.8829290778397776,,4.614336967468262,True
2AlClSe-2,AlSeCl,6,3.66225348228099,4.700694526885487,4.6087517738342285,True
1BrGa2Cl5-1,Ga2BrCl5,8,3.333376910452801,4.578774907575783,4.608099937438965,True
4FTl-1,TlF,8,3.571153345821566,4.709213540407857,4.607977390289307,True
2AlBrS-1,AlSBr,6,2.8651766421644362,4.056180389137898,4.5990729331970215,True
1CdCl2-1,CdCl2,3,3.8682847684144472,5.176434245379272,4.598560810089111,True
2AgCaBr3-1,CaAgBr3,10,3.1089748585060564,4.3869873792919325,4.597596168518066,True
1SrI2-2,SrI2,3,3.4180640150980794,4.3551893518130935,4.595957279205322,True
1ClFNi-1,NiClF,3,1.2231874805349312,4.492922171440355,4.595798492431641,True
2CdRb2Br4-1,Rb2CdBr4,14,3.6718982163788154,,4.593725681304932,True
2ScBr3-1,ScBr3,8,2.975465541659034,4.821896063894171,4.592122554779053,True
1FVO2-1,VO2F,4,2.694124821457497,,4.591020584106445,True
2CoF3-1,CoF3,8,1.2458312021999314,4.57963732730472,4.590487480163574,True
2AsBiO3-1,BiAsO3,10,2.8347911837429356,4.092174437318143,4.5896687507629395,True
2AsHSb2O6-1,Sb2AsHO6,20,3.521549467926932,4.765162651187555,4.586058139801025,True
1NaN2C5H5O5-1,NaH5C5N2O5,18,3.2377536797887667,,4.582643508911133,True
1PbK2H6O6-1,K2H6PbO6,15,3.075729245031353,4.535104958949624,4.582578182220459,True
8ClCu-2,CuCl,16,1.9852565622408822,,4.58045768737793,True
1PdK2H6O6-1,K2H6PdO6,15,2.4927273246052857,4.383878824476335,4.580175876617432,True
1InCl3-1,InCl3,4,2.312192780441685,,4.578769207000732,True
2INaO2H4-1,NaH4IO2,16,3.590841253073193,4.595953332495753,4.577325820922852,True
1BeP2H4S4-1,BeP2(HS)4,11,3.422632020883019,,4.576625347137451,True
1PtLi2H6O6-1,Li2H6PtO6,15,2.833425659219425,4.66982928947715,4.575790882110596,True
2AsTlO3-1,TlAsO3,10,2.854470708174674,4.437809362625437,4.572914123535156,True
2AlInO3-1,AlInO3,10,2.837893987307134,4.391966049821173,4.572636127471924,True
2SrSb2O4-1,Sr(SbO2)2,14,3.237015535272806,4.358141008303635,4.568419456481934,True
2AsClPbO3-1,AsPbClO3,12,3.017478723221413,4.402221201144265,4.561312675476074,True
1ZnBr2-1,ZnBr2,3,3.2723897035892007,4.506822120290835,4.5497846603393555,True
2AsFPbO3-1,AsPbO3F,12,3.3340263016133855,4.677023815794093,4.548199653625488,True
2NaSHg2Br3O3-1,NaHg2S(BrO)3,20,2.925006622121332,,4.547662258148193,True
2ClTl-3,TlCl,4,3.493216022949164,4.439599505608946,4.547349452972412,True
