uid,formula,gap_pbe,gap_hse_true,gap_hse_pred,class,ehull,hform,thickness,is_magnetic,dyn_stab,natoms,n_species,has_F,has_Cl,has_Br,has_I,has_O,has_N,has_S,has_halide,has_alkali,has_alkaline_earth,has_transition_metal,mean_en,max_en,min_en,range_en,mean_period,max_period,mean_group,mean_cov_radius,mean_atomic_mass,dyn_stab_yes
2ISeY-1,YSeI,2.7236252354234844,3.7531783614365146,3.665412187576294,TP,0.0,-1.6856224136183904,3.338726929852962,0,Yes,6,3,0,0,0,1,0,0,0,1,0,0,1,2.143333333333333,2.66,1.22,1.4400000000000002,4.666666666666667,5.0,12.0,1.4333333333333336,98.25677333333333,1
2NaSeHg2Br3O3-1,NaHg2Se(BrO)3,2.39652815434919,,3.661877870559693,Novel,0.08209553964873262,-0.7701910863294579,11.891349683757674,0,No,20,5,0,0,1,0,1,0,0,1,1,0,1,2.3760000000000003,3.44,0.93,2.51,3.8,6.0,12.4,1.2120000000000002,79.688633856,0
6ClCu-1,CuCl,0.738536006582522,2.321772889876782,3.658714532852173,FP,0.015724097408476762,-0.43566413970972623,7.304694714951287,0,Yes,12,2,0,1,0,0,0,0,0,1,0,0,1,2.5300000000000002,3.16,1.9,1.2600000000000002,3.5,4.0,14.0,1.12,49.4995,1
2CaPb2Cl6-1,Ca(PbCl3)2,2.929315233225843,,3.6580910682678223,Novel,0.10192926711853584,-1.4936699702595706,9.749117425319081,0,Unknown,18,3,0,1,0,0,0,0,0,1,0,1,0,2.1633333333333336,3.16,1.0,2.16,4.333333333333333,6.0,11.0,1.4233333333333331,94.24366666666667,0
4BeSe-1,BeSe,2.905418829126502,3.783690406028813,3.6567230224609375,TP,0.09206571376949135,-0.7085168542813114,2.71149147925635,0,Yes,8,2,0,0,0,0,0,0,0,0,0,1,0,2.06,2.55,1.57,0.9799999999999998,3.0,4.0,9.0,1.0750000000000002,43.986090999999995,1
2RbSeHg2Br3O3-1,RbHg2Se(BrO)3,2.4241527555031883,,3.656599760055542,Novel,0.042110913166570715,-0.8220571203349948,12.162293241904786,0,No,20,5,0,0,1,0,1,0,0,1,1,0,1,2.3539999999999996,3.44,0.82,2.62,4.2,6.0,12.4,1.362,92.18423999999999,0
1HgCl2-1,HgCl2,2.447333359455216,3.5986409404098865,3.6539149284362793,TP,0.02636999688974691,-0.6302658687821138,2.9192085771686687,0,No,3,2,0,1,0,0,0,0,0,1,0,0,1,2.58,3.16,2.0,1.1600000000000001,4.5,6.0,14.5,1.25,118.0215,0
1FHNiO-1,NiHOF,1.2744664428948442,3.54775074394505,3.65363883972168,TP,0.02339953293168584,-1.181969544102821,2.9554447946833964,1,Yes,4,4,1,0,0,0,1,0,0,1,0,0,1,2.8825000000000003,3.98,1.91,2.0700000000000003,2.25,4.0,11.0,0.73,23.6747858,1
4HTeO3-1,TeHO3,2.579001731226076,,3.652864933013916,Novel,0.004080205564611106,-1.017031559214893,6.166758886341997,0,No,20,3,0,0,0,0,1,0,0,0,0,0,0,2.58,3.44,2.1,1.3399999999999999,2.6666666666666665,5.0,11.0,0.7466666666666667,48.20244666666667,0
2FInO-1,InOF,2.235979578929647,3.6851550785777416,3.6516268253326416,TP,0.056814790490564704,-2.034770773057897,4.692807920568798,0,Yes,6,3,1,0,0,0,1,0,0,1,0,0,0,3.0666666666666664,3.98,1.78,2.2,3.0,5.0,15.333333333333334,0.82,49.93860106666667,1
1BrCdHO-1,CdHBrO,1.6453850625159072,2.6728098263046194,3.6514813899993896,FP,0.05315548097569289,-0.9676517553036939,3.664730523869359,0,Yes,4,4,0,0,1,0,1,0,0,1,0,0,1,2.5725,3.44,1.69,1.75,3.0,5.0,11.5,0.89,52.330585000000006,1
1ZnH2S2-1,Zn(HS)2,2.5326562198434623,,3.647793054580689,Novel,0.1564805076002534,-0.2836751924029848,5.106188252761728,0,Unknown,5,3,0,0,0,0,0,0,1,0,0,0,1,2.143333333333333,2.58,1.65,0.9300000000000002,2.6666666666666665,4.0,9.666666666666666,0.9433333333333334,32.827313333333336,0
2BrKCl4-1,KBrCl4,2.440901034745624,3.67262571391008,3.6456778049468994,TP,0.001518735834271349,-0.6595659744561807,3.361558987890083,0,Yes,12,3,0,1,1,0,0,0,0,1,1,0,0,2.313333333333333,3.16,0.82,2.3400000000000003,3.6666666666666665,4.0,11.666666666666666,1.3866666666666667,51.485099999999996,1
2IRbCl4-1,RbICl4,2.4755302332657725,3.6038306957424178,3.643460273742676,TP,0.0,-0.8321406490492151,3.5068341100019396,0,Yes,12,3,0,1,0,1,0,0,0,1,1,0,0,2.2133333333333334,3.16,0.82,2.3400000000000003,4.333333333333333,5.0,11.666666666666666,1.53,82.60842333333333,1
2ClFeWO4-1,FeWClO4,1.0854812714487458,,3.641706943511963,Novel,0.0,-1.707477840415044,7.5259476276448645,1,No,14,4,0,1,0,0,1,0,0,1,0,0,1,2.6975,3.44,1.83,1.6099999999999999,3.75,6.0,11.75,1.19,72.78435,0
6ClTl-2,TlCl,2.6290247578802486,,3.636253595352173,Novel,0.08564068381095913,-0.9385621865551101,5.748116058468748,0,No,12,2,0,1,0,0,0,0,0,1,0,0,0,2.39,3.16,1.62,1.54,4.5,6.0,15.0,1.175,119.91815,0
2KSCd2I3O3-1,KCd2S(IO)3,2.2844656553772045,,3.636150360107422,Novel,0.09680031103361753,-1.0926902077421705,11.482776442080583,0,Unknown,20,5,0,0,0,1,1,0,1,1,1,0,1,2.238,3.44,0.82,2.62,3.8,5.0,12.4,1.31,65.29563399999999,0
2BrRbCl4-1,RbBrCl4,2.415144564111087,3.6608850852847032,3.6354355812072754,TP,0.0,-0.6722551106914887,3.3780818457072748,0,Yes,12,3,0,1,1,0,0,0,0,1,1,0,0,2.313333333333333,3.16,0.82,2.3400000000000003,4.0,5.0,11.666666666666666,1.46,66.94160000000001,1
2IKCl4-1,KICl4,2.454893916365384,3.5713791528926637,3.6338179111480713,TP,0.0024375808136693302,-0.8152303429964004,3.4867381021247805,0,Yes,12,3,0,1,0,1,0,0,0,1,1,0,0,2.2133333333333334,3.16,0.82,2.3400000000000003,4.0,5.0,11.666666666666666,1.4566666666666668,67.15192333333333,1
2CrF3-1,CrF3,0.9337341886550132,,3.633632898330689,Novel,0.00014701112361725777,-2.751558274499386,2.4897301251564317,1,No,8,2,1,0,0,0,0,0,0,1,0,0,1,2.82,3.98,1.66,2.3200000000000003,3.0,4.0,11.5,1.04,35.4972516,0
1CrF3-1,CrF3,0.9343850623962676,,3.6335349082946777,Novel,4.440892098500626e-16,-2.751705285623003,2.489704896904617,1,No,4,2,1,0,0,0,0,0,0,1,0,0,1,2.82,3.98,1.66,2.3200000000000003,3.0,4.0,11.5,1.04,35.4972516,0
2CdNa2I4-1,Na2CdI4,2.871305113206905,,3.62979793548584,Novel,0.05410300994803409,-0.9565621630598685,5.196412179812059,0,No,14,3,0,0,0,1,0,0,0,1,1,0,1,1.76,2.66,0.93,1.73,4.333333333333333,5.0,10.0,1.5533333333333335,87.43507976000001,0
1Zn9Cl16-1,Zn9Cl16,2.364951882634644,,3.62956428527832,Novel,0.041015018243428326,-1.081222431965806,12.805376534744319,0,Unknown,25,2,0,1,0,0,0,0,0,1,0,0,1,2.4050000000000002,3.16,1.65,1.5100000000000002,3.5,4.0,14.5,1.105,50.431000000000004,0
1FeZrCl6-1,ZrFeCl6,1.0483407494451678,3.5451877504854004,3.6269686222076416,TP,0.10754268833265024,-1.3199931177438167,2.794644657344926,0,Yes,8,3,0,1,0,0,0,0,0,1,0,0,1,2.106666666666667,3.16,1.33,1.83,4.0,5.0,9.666666666666666,1.47,60.84066666666667,1
2NiCl3-1,NiCl3,0.0070340189398661,,3.626443386077881,Novel,0.0,-0.4931891714212746,2.6079517161694152,1,No,8,2,0,1,0,0,0,0,0,1,0,0,1,2.535,3.16,1.91,1.2500000000000002,3.5,4.0,13.5,1.1400000000000001,47.0732,0
2YI3-2,YI3,2.574438349675268,3.7541758138782937,3.6229124069213863,TP,0.06520481151852531,-1.4064533127720122,3.9023145780862736,0,No,8,2,0,0,0,1,0,0,0,1,0,0,1,1.94,2.66,1.22,1.4400000000000002,5.0,5.0,10.0,1.635,107.90516,0
1SnK2H6S6-1,K2Sn(HS)6,2.6258476725915703,3.6978936694184794,3.6226048469543457,TP,0.0,-0.491371715095094,4.798816159508469,0,Yes,15,4,0,0,0,0,0,0,1,0,1,0,0,1.8900000000000001,2.58,0.82,1.7600000000000002,3.25,5.0,8.0,1.3225,47.72031,1
1MoAg2O4-1,Ag2MoO4,2.0845028770772878,3.572212962825251,3.6207003593444815,TP,0.14518877209625053,-1.0858533790916423,2.257056358340634,0,No,7,3,0,0,0,0,1,0,0,0,0,0,1,2.51,3.44,1.93,1.51,4.0,5.0,11.0,1.343333333333333,73.2692,0
4ClInSe-1,InSeCl,2.4871698161876514,3.3591975682760604,3.620697736740112,FP,0.0,-0.815083522435773,4.086277689407524,0,Yes,12,3,0,1,0,0,0,0,0,1,0,0,0,2.4966666666666666,3.16,1.78,1.3800000000000001,4.0,5.0,15.333333333333334,1.1266666666666667,76.41033333333333,1
1BrClCa2S2-1,Ca2S2BrCl,2.6070952573063275,3.809779240173601,3.620501756668091,TP,0.08949514700756438,-1.7676584536476019,7.167492560155409,0,Yes,6,4,0,1,1,0,0,0,1,1,0,1,0,2.425,3.16,1.0,2.16,3.5,4.0,13.0,1.1375,46.875,1
2KSeHg2Br3O3-1,KHg2Se(BrO)3,2.3580174437680568,,3.618464469909668,Novel,0.04772599211222968,-0.8198717767584824,11.932365704571586,0,No,20,5,0,0,1,0,1,0,0,1,1,0,1,2.3539999999999996,3.44,0.82,2.62,4.0,6.0,12.4,1.3180000000000003,82.91033999999999,0
4OPb-2,PbO,2.269346876271351,3.1248675320869603,3.617137670516968,FP,0.06442296718999341,-1.098646904233349,4.174759980976834,0,Yes,8,2,0,0,0,0,1,0,0,0,0,0,0,2.885,3.44,2.33,1.1099999999999999,4.0,6.0,15.0,1.01,111.5997,1
2AlClS-2,AlSCl,2.3343447966419166,3.3028992483891715,3.61587142944336,FP,0.029880775466816445,-1.2609776250631786,5.241430873331909,0,Yes,6,3,0,1,0,0,0,0,1,1,0,0,0,2.45,3.16,1.61,1.55,3.0,3.0,15.333333333333334,0.9500000000000001,31.499846199999997,1
1OVF2-1,VOF2,0.7585795535608204,3.3109048274751878,3.615781784057617,FP,0.001045241728220514,-2.7068811073225048,2.485045015513128,1,Yes,4,3,1,0,0,0,1,0,0,1,0,0,1,3.016666666666667,3.98,1.63,2.35,2.6666666666666665,4.0,12.666666666666666,0.87,28.6464344,1
4AlIS-1,AlSI,2.7692207251097107,3.75675188204338,3.614439249038696,TP,0.009870729038226797,-0.8882021563535455,5.433995387471937,0,Yes,12,3,0,0,0,1,0,0,1,1,0,0,0,2.2833333333333337,2.66,1.61,1.05,3.6666666666666665,5.0,15.333333333333334,1.07,61.983669533333334,1
2CuFeCl3-1,FeCuCl3,0.856240161527966,3.655935486714413,3.614133596420288,TP,0.18366739672640692,-0.44179274831075616,2.63401472806539,0,Yes,10,3,0,1,0,0,0,0,0,1,0,0,1,2.296666666666667,3.16,1.83,1.33,3.6666666666666665,4.0,12.0,1.2666666666666666,51.614666666666665,1
5SnCl2-1,SnCl2,3.2702067695876607,,3.6131551265716553,Novel,0.028766457580399772,-0.9831785774874063,3.843252004026704,0,No,15,2,0,1,0,0,0,0,0,1,0,0,0,2.56,3.16,1.96,1.2000000000000002,4.0,5.0,15.5,1.12,77.0815,0
2ClGaS-2,GaSCl,2.2429831326019967,3.5777040017356,3.611917495727539,TP,0.021483070569962237,-0.880891799259191,3.1798322958535374,0,Yes,6,3,0,1,0,0,0,0,1,1,0,0,0,2.516666666666667,3.16,1.81,1.35,3.3333333333333335,4.0,15.333333333333334,1.01,45.74699999999999,1
2AgCaI3-1,CaAgI3,2.640815408141669,3.677171715628052,3.611326694488525,TP,0.016425356043612817,-1.0908773534202836,3.7163243115942466,0,Yes,10,3,0,0,0,1,0,0,0,1,0,1,1,1.8633333333333333,2.66,1.0,1.6600000000000001,4.666666666666667,5.0,10.0,1.58,91.61689000000001,1
1MnNiF6-1,MnNiF6,0.9687583048262454,,3.6109440326690674,Novel,0.0,-2.1916289088794754,2.5073041341305933,1,No,8,3,1,0,0,0,0,0,0,1,0,0,1,2.48,3.98,1.55,2.4299999999999997,3.3333333333333335,4.0,11.333333333333334,1.1733333333333333,44.2099494,0
12AgBr-1,AgBr,2.51092417048818,,3.610288619995117,Novel,0.0246664513448287,-0.32278023281162965,4.623148901359622,0,Unknown,24,2,0,0,1,0,0,0,0,1,0,0,1,2.445,2.96,1.93,1.03,4.5,5.0,14.0,1.295,93.8861,0
2BrCdSbO2-1,CdSbBrO2,2.364963474417981,3.5181705802756933,3.6098997592926025,TP,0.017601020398117305,-1.1461567645775461,6.700821011012263,0,Yes,10,4,0,0,1,0,1,0,0,1,0,0,1,2.5349999999999997,3.44,1.69,1.75,4.0,5.0,15.0,1.09,82.51859999999999,1
1SrBr2Ca2S2-1,SrCa2(SBr)2,3.106327546327981,4.244068025794117,3.609521865844727,TP,0.04163911727115251,-2.133770906452297,9.975156345929559,0,Yes,7,4,0,0,1,0,0,0,1,1,0,1,0,1.8725,2.96,0.95,2.01,4.0,5.0,9.25,1.4874999999999998,59.91675,1
1Al2S3-1,Al2S3,2.4296388356643384,,3.607585430145264,Novel,0.044064128731407234,-1.0265636062669672,5.583053029378511,0,No,5,2,0,0,0,0,0,0,1,0,0,0,0,2.095,2.58,1.61,0.97,3.0,3.0,14.5,1.03,29.5232693,0
1HgF2-2,HgF2,2.088617019967936,3.874867141219684,3.6047494411468506,TP,0.16184249215828336,-1.4137050966126734,2.014705382004225,0,No,3,2,1,0,0,0,0,0,0,1,0,0,1,2.99,3.98,2.0,1.98,4.0,6.0,14.5,1.065,109.79420160000001,0
1InTlCl6-1,TlInCl6,2.552513688348093,3.724198952503656,3.6027894020080566,TP,0.0,-0.9239549440649735,2.9738080054072746,0,Yes,8,3,0,1,0,0,0,0,0,1,0,0,0,2.186666666666667,3.16,1.62,1.54,4.666666666666667,6.0,14.333333333333334,1.3033333333333335,118.2181,1
1PbCl2-2,PbCl2,2.7754084899303058,3.856050489231359,3.601407766342163,TP,0.10459017979578356,-1.0732325123722237,3.4008056605625043,0,Yes,3,2,0,1,0,0,0,0,0,1,0,0,0,2.745,3.16,2.33,0.8300000000000001,4.5,6.0,15.5,1.165,121.3265,1
2ClCrF-1,CrClF,1.0565528156727837,3.731302211841225,3.5991697311401367,TP,0.13028953698662674,-1.6120468430700317,5.646764201183154,1,Yes,6,3,1,1,0,0,0,0,0,1,0,0,1,2.9333333333333336,3.98,1.66,2.3200000000000003,3.0,4.0,13.333333333333334,0.9566666666666667,35.482501066666664,1
2CdFSbO2-1,CdSbO2F,2.459348439006738,3.513098861278168,3.5977225303649902,TP,0.07214107639122265,-1.5174266587481788,4.707843335138346,0,Yes,10,4,1,0,0,0,1,0,0,1,0,0,1,2.79,3.98,1.69,2.29,3.5,5.0,15.0,0.9600000000000001,67.2922008,1
1PtNa2H6S6-1,Na2H6PtS6,2.2727461787593874,3.38613003055115,3.5971851348876958,FP,0.0043424319465142245,-0.4322292247110615,4.6979413705900726,0,Yes,15,4,0,0,0,0,0,0,1,0,1,0,1,1.9975,2.58,0.93,1.65,3.25,6.0,7.0,1.2699999999999998,62.78667732,1
1BrClNi-1,NiBrCl,0.9506353003777416,3.507624635385338,3.593862295150757,TP,0.006088586764410486,-0.5174790927870857,2.714890550481946,1,Yes,3,3,0,1,1,0,0,0,0,1,0,0,1,2.676666666666667,3.16,1.91,1.2500000000000002,3.6666666666666665,4.0,14.666666666666666,1.0733333333333333,58.016799999999996,1
1CdCl2O2Sn2-1,CdSn2(ClO)2,2.7135268385019176,3.600097619586033,3.5932061672210693,TP,0.014590592514428988,-1.2090573914566467,3.700665216209538,0,Yes,7,4,0,1,0,0,1,0,0,1,0,0,1,2.5625,3.44,1.69,1.75,3.75,5.0,14.75,1.0825,70.64334999999998,1
2GaInCl4-1,InGaCl4,2.359406853516671,,3.590444564819336,Novel,0.09371032765524075,-0.960323597713146,2.871005309756521,0,No,12,3,0,1,0,0,0,0,0,1,0,0,0,2.25,3.16,1.78,1.3800000000000001,4.0,5.0,14.333333333333334,1.2366666666666666,73.33133333333333,0
2CoCl2Sb2O3-1,CoSb2Cl2O3,0.8612246845041325,3.5217045922122123,3.589915990829468,TP,0.01622625874539918,-1.1076291501059634,5.764753299096691,1,Yes,16,4,0,1,0,0,1,0,0,1,0,0,1,2.6325,3.44,1.88,1.56,3.5,5.0,14.25,1.03,58.036398750000004,1
1BrIF2Mn2-1,Mn2IBrF2,1.1485798364133657,,3.589590311050415,Novel,0.04241615010388067,-1.445787685829328,6.026059577616966,1,No,6,4,1,0,1,1,0,0,0,1,0,0,1,2.7875,3.98,1.55,2.4299999999999997,3.75,5.0,14.5,1.03,70.18622955,0
2FHfN-1,HfNF,2.3083867123026724,3.5497319843159034,3.5879967212677,TP,0.0,-2.5793942563886674,4.631602493320365,0,Yes,6,3,1,0,0,0,0,1,0,1,0,0,1,2.7733333333333334,3.98,1.3,2.6799999999999997,3.3333333333333335,6.0,12.0,1.02,70.49836773333334,1
2WCd2O4-1,Cd2WO4,2.4692955030053083,3.4765098462532547,3.587800979614258,TP,0.054754124403410334,-1.6057237706591618,4.487745600967159,0,Yes,14,3,0,0,0,0,1,0,0,0,0,0,1,2.4966666666666666,3.44,1.69,1.75,4.333333333333333,6.0,11.333333333333334,1.3399999999999999,104.08346666666665,1
2CdCs2I4-1,Cs2CdI4,3.0958770096059007,,3.5859951972961426,Novel,0.0836012743125986,-1.1239202571278442,5.886919443659261,0,Unknown,14,3,0,0,0,1,0,0,0,1,1,0,1,1.7133333333333336,2.66,0.79,1.87,5.333333333333333,6.0,10.0,1.9133333333333333,124.07364063333334,0
2HTeNa3S4-1,Na3TeHS4,2.410087636283237,3.502142738573806,3.5845935344696045,TP,0.0,-0.6328382795027127,7.96527833392895,0,Yes,18,4,0,0,0,0,0,0,1,0,1,0,0,1.9525000000000001,2.58,0.93,1.65,3.0,5.0,8.5,1.135,45.91567731999999,1
1NiTiBr3Cl3-1,TiNi(BrCl)3,1.0417248341384222,3.451479731152861,3.583841562271118,TP,0.046653518977073816,-1.0551697212874105,3.046310359620957,1,Yes,8,4,0,1,1,0,0,0,0,1,0,0,1,2.3925,3.16,1.54,1.62,3.75,4.0,12.0,1.2449999999999999,55.47935,1
12AgCl-1,AgCl,2.3163774139398536,,3.581676721572876,Novel,0.013576931777909232,-0.42503982014093317,3.8215898782630626,0,Unknown,24,2,0,1,0,0,0,0,0,1,0,0,1,2.545,3.16,1.93,1.2300000000000002,4.0,5.0,14.0,1.22,71.6606,0
1KTlI4O12-1,KTl(IO3)4,2.135267492176252,,3.5813217163085938,Novel,0.007334191662171345,-0.3864273393287942,7.014081527937169,0,No,18,4,0,0,0,1,1,0,0,1,1,0,0,2.135,3.44,0.82,2.62,4.25,6.0,11.75,1.4050000000000002,96.5963675,0
2CoSbO3-1,CoSbO3,0.9315882248510358,3.6425457212431938,3.5804877281188965,TP,0.05144821819556604,-1.1791889432569023,3.999977976045731,0,Yes,10,3,0,0,0,0,1,0,0,0,0,0,1,2.4566666666666666,3.44,1.88,1.56,3.6666666666666665,5.0,13.333333333333334,1.11,65.56419833333334,1
1GeLi2H6S6-1,Li2Ge(HS)6,2.2740868626894213,,3.572036027908325,Novel,0.07125979206242648,-0.39722789806383313,4.6834531126343055,0,No,15,4,0,0,0,0,0,0,1,0,1,0,0,1.9425,2.58,0.98,1.6,2.5,4.0,8.0,1.0825,28.163485,0
4CaTeS3-1,CaTeS3,2.234522937666326,,3.571208477020264,Novel,0.0908391581707301,-0.7801370712549129,5.018561110181958,0,Unknown,20,3,0,0,0,0,0,0,1,0,0,1,0,1.8933333333333333,2.58,1.0,1.58,4.0,5.0,11.333333333333334,1.3499999999999999,66.581,0
1MnI2-3,MnI2,1.0477720780541973,,3.570726156234741,Novel,0.1347537563683255,-0.2847430709572176,3.6440930133658167,1,No,3,2,0,0,0,1,0,0,0,1,0,0,1,2.105,2.66,1.55,1.11,4.5,5.0,12.0,1.38,90.9212575,0
2NiN2O6-1,Ni(NO3)2,0.8247650569782916,3.652803642730159,3.5702075958251958,TP,0.01109086234210905,-0.42762332187560365,4.387911757265941,0,Yes,18,3,0,0,0,0,1,1,0,0,0,0,1,2.796666666666667,3.44,1.91,1.53,2.6666666666666665,4.0,13.666666666666666,0.8433333333333333,29.566499999999994,1
2AgCdBr3-1,CdAgBr3,2.2396224505565634,3.456190735645555,3.56948471069336,TP,0.0,-0.6816893719812291,3.273544587930899,0,Yes,10,3,0,0,1,0,0,0,0,1,0,0,1,2.1933333333333334,2.96,1.69,1.27,4.666666666666667,5.0,13.333333333333334,1.3999999999999997,100.06106666666666,1
1CdCl2N2C4H4-1,CdH4C4(NCl)2,2.1762928098653997,3.619069662729009,3.567984104156494,TP,0.14108674062904972,-0.27014920171187057,4.035771946414302,0,Yes,13,5,0,1,0,0,0,1,0,1,0,0,1,2.528,3.16,1.69,1.4700000000000002,2.6,5.0,11.8,0.8320000000000001,34.977868,1
4OSn-1,SnO,2.836070842324397,3.718731952407974,3.567192316055298,TP,0.0023657435102801827,-1.3010362698876365,2.5428896180920493,0,Yes,8,2,0,0,0,0,1,0,0,0,0,0,0,2.7,3.44,1.96,1.48,3.5,5.0,15.0,0.965,67.3547,1
4Tl2Cl3-1,Tl2Cl3,1.91465614309532,2.8703591102937307,3.561174869537353,FP,0.0516517190072463,-0.8643485087775982,5.121292159300312,0,Yes,20,2,0,1,0,0,0,0,0,1,0,0,0,2.39,3.16,1.62,1.54,4.5,6.0,15.0,1.175,119.91815,1
1CdBr2O2Pb2-1,CdPb2(BrO)2,2.6464800310583785,3.6559589969446593,3.561112403869629,TP,0.0,-1.1201683211426356,4.1199487982210865,0,Yes,7,4,0,0,1,0,1,0,0,1,0,0,1,2.605,3.44,1.69,1.75,4.25,6.0,14.75,1.1425,103.87859999999999,1
4AlISe-1,AlSeI,2.698788039910009,3.666921885468848,3.559987545013428,TP,0.0,-0.7855411483514629,5.384367523349438,0,Yes,12,3,0,0,0,1,0,0,0,1,0,0,0,2.2733333333333334,2.66,1.61,1.05,4.0,5.0,15.333333333333334,1.1199999999999999,77.6153362,1
2Y2S3-1,Y2S3,2.5743072070694857,3.597710410860266,3.5580055713653564,TP,0.06905949118057819,-2.0650702027464893,6.033138850917908,0,Yes,10,2,0,0,0,0,0,0,1,0,0,0,1,1.9,2.58,1.22,1.36,4.0,5.0,9.5,1.5,60.485425,1
2BrFHg-1,HgBrF,1.780154196678991,,3.5578532218933105,Novel,0.0,-1.075798506924463,6.326467044920613,0,No,6,3,1,0,1,0,0,0,0,1,0,0,1,2.98,3.98,2.0,1.98,4.0,6.0,15.333333333333334,1.0233333333333332,99.83080106666667,0
2AgBr-2,AgBr,2.443795497814329,3.6168684042618606,3.5575499534606934,TP,0.010122649385717664,-0.3373240347707407,3.5139204025557813,0,Yes,4,2,0,0,1,0,0,0,0,1,0,0,1,2.445,2.96,1.93,1.03,4.5,5.0,14.0,1.295,93.8861,1
2MoAs2O6-1,Mo(AsO3)2,1.9779764553708832,3.395804579122629,3.556560516357422,FP,0.030501505992795528,-1.5376508036656875,8.002961846473394,0,Yes,18,3,0,0,0,0,1,0,0,0,0,0,1,2.5933333333333333,3.44,2.16,1.2799999999999998,3.6666666666666665,5.0,12.333333333333334,1.1733333333333333,62.287000000000006,1
1ClIV-1,VICl,1.0996439427206317,3.5370122177912595,3.556387424468994,TP,0.05652843254672021,-0.7753794705236418,2.9039669304325706,1,Yes,3,3,0,1,0,1,0,0,0,1,0,0,1,2.4833333333333334,3.16,1.63,1.5300000000000002,4.0,5.0,13.0,1.2166666666666666,71.09965666666666,1
2CoAs2Br2O3-1,CoAs2Br2O3,0.8011867004105047,3.780711981073075,3.5529086589813232,TP,0.046432808800398795,-0.8583018743059156,5.785804071047586,1,Yes,16,4,0,0,1,0,1,0,0,1,0,0,1,2.615,3.44,1.88,1.56,3.5,4.0,14.25,1.02,57.43954875,1
2AsBr3-1,AsBr3,2.4767749625963944,3.2996020535129054,3.5528666973114014,FP,0.003354073630402965,-0.46008037544805047,3.118422268321977,0,No,8,2,0,0,1,0,0,0,0,1,0,0,0,2.5700000000000003,2.96,2.18,0.7799999999999998,4.0,4.0,16.0,1.04,77.4128,0
1CdH2O2-1,Cd(HO)2,2.2442019040795484,3.883059172709407,3.552739381790161,TP,0.023655733356264363,-1.067907262108993,4.125867106658877,0,No,5,3,0,0,0,0,1,0,0,0,0,0,1,2.4433333333333334,3.44,1.69,1.75,2.6666666666666665,5.0,9.666666666666666,0.8733333333333334,43.139446666666664,0
2BrCrF-1,CrBrF,1.2578941415958464,,3.551067352294922,Novel,0.11833129729050462,-1.4816971719821292,3.009991287339811,1,No,6,3,1,0,1,0,0,0,0,1,0,0,1,2.8666666666666667,3.98,1.66,2.3200000000000003,3.3333333333333335,4.0,13.333333333333334,1.0066666666666666,50.299501066666664,0
2MoO3-1,MoO3,2.0674670309309464,3.73762728812292,3.549569129943848,TP,0.0,-2.003281084973425,6.341485252042419,0,Yes,8,2,0,0,0,0,1,0,0,0,0,0,1,2.8,3.44,2.16,1.2799999999999998,3.5,5.0,11.0,1.19,55.969699999999996,1
2InSnCl3-1,InSnCl3,2.540033769747774,,3.5476465225219727,Novel,0.015063736840579444,-0.9289086896499864,6.205821267109788,0,No,10,3,0,1,0,0,0,0,0,1,0,0,0,2.3000000000000003,3.16,1.78,1.3800000000000001,4.333333333333333,5.0,14.666666666666666,1.2666666666666666,89.66033333333333,0
2PbCl2-2,PbCl2,2.775894897605764,3.7358729398641866,3.5475995540618896,TP,0.0454172217058435,-1.1324054704621638,3.309830684734637,0,Yes,6,2,0,1,0,0,0,0,0,1,0,0,0,2.745,3.16,2.33,0.8300000000000001,4.5,6.0,15.5,1.165,121.3265,1
4FHgI-1,HgIF,1.6764167143103292,,3.5441019535064697,Novel,0.0,-0.996195093398735,6.297517233589713,0,No,12,3,1,0,0,1,0,0,0,1,0,0,1,2.8800000000000003,3.98,2.0,1.98,4.333333333333333,6.0,15.333333333333334,1.0933333333333333,115.49762439999999,0
1LiTlBr4O12-1,LiTl(BrO3)4,2.3498102280276667,,3.542781114578247,Novel,0.19185915392773406,-0.096592728150818,6.873002600358458,0,Unknown,18,4,0,0,1,0,1,0,0,1,1,0,0,2.25,3.44,0.98,2.46,3.5,6.0,11.75,1.1625,76.80692499999999,0
2PBr3-1,PBr3,2.2398930912395727,,3.542774200439453,Novel,0.05921985414098768,-0.26191435615827396,3.007635154066784,0,No,8,2,0,0,1,0,0,0,0,1,0,0,0,2.575,2.96,2.19,0.77,3.5,4.0,16.0,0.96,55.438880999999995,0
2WCl2O2-1,W(ClO)2,2.186680311482485,3.613439193582855,3.5416646003723145,TP,0.0,-1.6907476097820962,4.54689239208947,0,Yes,10,3,0,1,0,0,1,0,0,1,0,0,1,2.9866666666666664,3.44,2.36,1.08,3.6666666666666665,6.0,13.0,1.0666666666666667,78.4308,1
1OVCl2-1,VCl2O,0.8055005003044453,3.144086914543448,3.540191888809204,FP,0.0,-1.6466235865217085,3.253231790729684,1,Yes,4,3,0,1,0,0,1,0,0,1,0,0,1,2.7433333333333336,3.44,1.63,1.81,3.0,4.0,12.666666666666666,0.9933333333333333,34.131299999999996,1
