uid,formula,gap_hse,gap_pbe,is_uwbg,ehull,hform,thickness,natoms,is_magnetic,dyn_stab,a_lat,b_lat,lgnum,n_species,has_F,has_Cl,has_Br,has_I,has_O,has_N,has_S,has_halide,has_alkali,has_alkaline_earth,has_transition_metal,mean_en,max_en,min_en,range_en,mean_period,max_period,mean_group,mean_cov_radius,mean_atomic_mass,dyn_stab_yes,ab_ratio
1HfTi3Te8-1,HfTi3Te8,0.7235082084824541,0.05184850637000438,0,0.11917630447745504,-0.613338768480841,3.640808654645155,12,0,Yes,7.577727830317064,6.548597767948483,27,3,0,0,0,0,0,0,0,0,0,0,1,1.6466666666666665,2.1,1.3,0.8,5.0,6.0,8.0,1.6900000000000002,117.98566666666666,1,1.1571527369424894
1ZrTi3Te8-1,Ti3ZrTe8,0.7224235271535047,0.08036429967049719,0,0.1143635292669883,-0.6345756462048543,3.646769778850853,12,0,Yes,7.580563102527215,6.549010283012654,27,3,0,0,0,0,0,0,0,0,0,0,1,1.656666666666667,2.1,1.33,0.77,4.666666666666667,5.0,8.0,1.6833333333333336,88.897,1,1.1575127805479684
1MoW3O8-1,MoW3O8,1.9610174958212188,1.1846738352806105,0,0.0,-2.018081380706429,2.4703650882195847,12,0,Yes,5.664651794449793,4.905229002880971,27,3,0,0,0,0,1,0,0,0,0,0,1,2.653333333333333,3.44,2.16,1.2799999999999998,4.333333333333333,6.0,9.333333333333334,1.4366666666666668,98.59313333333331,1,1.1548190290652673
1ZrTi3S8-1,Ti3ZrS8,2.094989713048994,0.8489842306298394,0,0.16308964153465175,-1.215078329403345,3.1592029676731688,12,0,No,6.815352760640996,5.901743586193469,1,3,0,0,0,0,0,0,1,0,0,0,1,1.8166666666666667,2.58,1.33,1.25,4.0,5.0,8.0,1.5666666666666667,57.052,0,1.1548032646800894
1ZrHf3Se8-1,Hf3ZrSe8,1.691682481559349,0.8440397800002202,0,0.1686137811779469,-1.1882104516300132,3.428195282130911,12,0,Yes,7.364869195076727,6.378859156925035,11,3,0,0,0,0,0,0,0,0,0,0,1,1.7266666666666666,2.55,1.3,1.2499999999999998,5.0,6.0,8.0,1.7233333333333336,116.22466666666666,1,1.1545746682745388
1TiHf3Se8-1,Hf3TiSe8,1.6430304942762293,0.7225578204093768,0,0.16786669957223133,-1.1267488375473569,3.4056137507022077,12,0,No,7.274760192045032,6.2933517017113845,11,3,0,0,0,0,0,0,0,0,0,0,1,1.7966666666666666,2.55,1.3,1.2499999999999998,4.666666666666667,6.0,8.0,1.6233333333333333,101.77233333333334,0,1.1559436905563005
1TiZr3Te8-1,TiZr3Te8,0.7926364244380578,0.1892830304544395,0,0.11539863578594556,-0.7320091606347562,3.765035043591779,12,0,Yes,7.764633465411194,6.710826125589804,27,3,0,0,0,0,0,0,0,0,0,0,1,1.656666666666667,2.1,1.33,0.77,4.666666666666667,5.0,8.0,1.6833333333333336,88.897,1,1.1570309407664428
1ZrHf3S8-2,Hf3ZrS8,2.134384885232979,1.149120397414757,0,0.21098044833923288,-1.382767829054971,3.248867516296759,12,0,Yes,7.096713129987209,6.153441773418785,11,3,0,0,0,0,0,0,1,0,0,0,1,1.7366666666666666,2.58,1.3,1.28,4.666666666666667,6.0,8.0,1.6733333333333336,100.593,1,1.1532916685168133
1ZrHf3S8-1,Hf3ZrS8,2.128170304407356,1.1629922110162703,0,0.0,-1.593748277394204,2.89916108238177,12,0,Yes,7.319353514848195,7.319507074198629,72,3,0,0,0,0,0,0,1,0,0,0,1,1.7366666666666666,2.58,1.3,1.28,4.666666666666667,6.0,8.0,1.6733333333333336,100.593,1,0.9999790205339133
1ZrHf3Te8-1,Hf3ZrTe8,0.6895972346209,0.14230300813076624,0,0.12712292227826394,-0.720246877076228,3.7096103079024125,12,0,Yes,7.82864831782664,6.772845385588352,27,3,0,0,0,0,0,0,0,0,0,0,1,1.5766666666666669,2.1,1.3,0.8,5.333333333333333,6.0,8.0,1.7900000000000003,132.438,1,1.1558876472338917
2NNaOsSCl5-1,Na2Os2Cl10N2S2,1.6996564127781375,0.5458635345080212,0,0.0,-0.6572854834589295,9.311918633166886,18,1,Yes,6.582307014919938,6.767081390899052,9,5,0,1,0,0,0,1,1,1,1,0,1,2.3820000000000006,3.16,0.93,2.23,3.4,6.0,11.4,1.196,58.948893856,1,0.9726951154706646
2CsNOOsF5-1,Cs2Os2F10N2O2,2.8906566319068396,0.9285769881772485,0,0.0,-1.9746727599468619,10.482626697827461,18,1,Yes,5.096632720677737,6.239187091769313,15,5,1,0,0,0,1,1,0,1,1,0,1,2.6900000000000004,3.98,0.79,3.19,3.6,6.0,11.4,1.2580000000000002,74.42799102000001,1,0.8168744815171795
2NRbRuSF5-1,Rb2Ru2F10N2S2,2.6215924948744425,0.9198706077458056,0,0.03725242021147284,-1.7384250158775774,10.561702239988627,18,1,Yes,5.129984307836977,5.821470431428093,15,5,1,0,0,0,0,1,1,1,1,0,1,2.524,3.98,0.82,3.16,3.4,5.0,11.4,1.258,50.32158063999999,1,0.8812179617269851
2NOOsRbF5-1,Os2Rb2F10N2O2,2.8644533007455135,0.8948314707706118,0,0.0,-1.965848955183785,10.297816634626136,18,1,Yes,4.964983602660757,5.935943299866487,15,5,1,0,0,0,1,1,0,1,1,0,1,2.6959999999999997,3.98,0.82,3.16,3.4,6.0,11.4,1.1920000000000002,64.94046064,1,0.8364270600045035
2NOsRbSF5-1,Os2Rb2F10N2S2,2.519670399033123,0.8648377071313891,0,3.9474596431116675e-16,-1.7914071625051937,10.99990552568728,18,1,Yes,5.1135866461025286,5.8670989567519465,15,5,1,0,0,0,0,1,1,1,1,0,1,2.524,3.98,0.82,3.16,3.6,6.0,11.4,1.272,68.15358064,1,0.8715698650723686
2KNOsSF5-1,K2Os2F10N2S2,2.51602132273824,0.8408850107518093,0,3.9474596431116675e-16,-1.7889738961028465,10.900130859144115,18,1,Yes,4.992743214196752,5.7002188043211275,15,5,1,0,0,0,0,1,1,1,1,0,1,2.524,3.98,0.82,3.16,3.4,6.0,11.4,1.228,58.879680640000004,1,0.8758862397373125
2NOsRbSCl5-1,Os2Rb2Cl10N2S2,1.4858434295678435,0.3555850701794081,0,0.0,-0.7246288961788091,10.054003868120885,18,1,Yes,6.501462168663253,7.0322506104179245,15,5,0,1,0,0,0,1,1,1,1,0,1,2.36,3.16,0.82,2.3400000000000003,3.8,6.0,11.4,1.3459999999999999,71.4445,1,0.9245208296518422
2KNRuSF5-1,K2Ru2F10N2S2,2.6248529300607206,0.8814447185318715,0,0.029841916290333417,-1.7360463979036718,10.442663058182575,18,1,Yes,5.063331148614697,5.62948558193515,15,5,1,0,0,0,0,1,1,1,1,0,1,2.524,3.98,0.82,3.16,3.2,5.0,11.4,1.214,41.047680639999996,1,0.8994305207677901
2NNaRuSCl5-1,Na2Ru2Cl10N2S2,1.427530243947274,0.42852489722275244,0,0.06224914908841564,-0.6410858324032512,9.46045335517996,18,1,Yes,6.322271207248067,6.763168768483745,9,5,0,1,0,0,0,1,1,1,1,0,1,2.3820000000000006,3.16,0.93,2.23,3.2,5.0,11.4,1.182,41.116893856,1,0.9348090257202728
2NORbRuCl5-1,Rb2Ru2Cl10N2O2,1.6452100598128023,0.4334169460296238,0,9.868649107779169e-17,-0.8760137974040987,9.75033871704632,18,1,Yes,6.273160014523937,7.051887086899201,15,5,0,1,0,0,1,1,0,1,1,0,1,2.5319999999999996,3.44,0.82,2.62,3.4,5.0,11.4,1.252,50.39938,1,0.8895718177589709
2CsNRuSF5-1,Cs2Ru2F10N2S2,2.5792404973102,0.9364823098509616,0,0.027492857684773102,-1.751447342705787,10.423251502163847,18,1,Yes,5.424009196903787,6.012841100924753,15,5,1,0,0,0,0,1,1,1,1,0,1,2.5180000000000002,3.98,0.79,3.19,3.6,6.0,11.4,1.324,59.80911102,1,0.9020709354966315
2CsNOsSF5-1,Cs2Os2F10N2S2,2.5250863456840076,0.8948855403808755,0,0.0,-1.8014014310612596,11.126448267503426,18,1,Yes,5.289570517737098,6.123483881534073,15,5,1,0,0,0,0,1,1,1,1,0,1,2.5180000000000002,3.98,0.79,3.19,3.8,6.0,11.4,1.338,77.64111102000001,1,0.863817170106103
2NNaOOsCl5-1,Na2Os2Cl10N2O2,1.7617803111009591,0.4380755524888924,0,0.0,-0.822575942875775,10.272904159234779,18,1,Yes,6.497524835078059,6.821235084374332,2,5,0,1,0,0,1,1,0,1,1,0,1,2.5540000000000003,3.44,0.93,2.51,3.2,6.0,11.4,1.116,55.735773855999994,1,0.9525437482666725
2KNOOsF5-1,K2Os2F10N2O2,2.8332467481676384,0.857618810265723,0,3.9474596431116675e-16,-1.96369063673519,10.156119742653882,18,1,Yes,4.8699053519545785,5.73762372100083,15,5,1,0,0,0,1,1,0,1,1,0,1,2.6959999999999997,3.98,0.82,3.16,3.2,6.0,11.4,1.1480000000000001,55.66656064,1,0.8487669440799627
2CsNOsSCl5-1,Cs2Os2Cl10N2S2,1.5436984349079368,0.4207884192294409,0,0.0,-0.7435886328437777,10.037244584773608,18,1,Yes,6.619428641612578,7.230463494364851,15,5,0,1,0,0,0,1,1,1,1,0,1,2.354,3.16,0.79,2.37,4.0,6.0,11.4,1.412,80.93203038,1,0.9154916066959622
2KNORuF5-1,K2Ru2F10N2O2,3.0892892169752972,0.9024717526752148,0,3.9474596431116675e-16,-1.91448385761924,10.076273264066996,18,1,Yes,4.80289822385666,5.713494538257628,15,5,1,0,0,0,1,1,0,1,1,0,1,2.6959999999999997,3.98,0.82,3.16,3.0,5.0,11.4,1.134,37.83456063999999,1,0.8406235783890921
2NORbRuF5-1,Rb2Ru2F10N2O2,3.120392774020316,0.9438532278958669,0,3.9474596431116675e-16,-1.9163311914477106,10.210885741859837,18,1,Yes,4.892963241774365,5.927513678004806,15,5,1,0,0,0,1,1,0,1,1,0,1,2.6959999999999997,3.98,0.82,3.16,3.2,5.0,11.4,1.1780000000000002,47.10846064,1,0.8254663772317654
2NRbRuSCl5-1,Rb2Ru2Cl10N2S2,1.3239361575585384,0.2999020869562914,0,0.022648567671492457,-0.7097280296193047,9.75878182493742,18,1,Yes,6.291753742145783,7.018164694638691,15,5,0,1,0,0,0,1,1,1,1,0,1,2.36,3.16,0.82,2.3400000000000003,3.6,5.0,11.4,1.3319999999999999,53.6125,1,0.8964955961994128
2CKOOsF5-1,K2Os2C2F10O2,1.8306725375086703,0.5018009777899204,0,0.012720687902092069,-1.951864899959908,10.56708674821496,18,0,Yes,4.945502001431408,5.559074945587887,15,5,1,0,0,0,1,0,0,1,1,0,1,2.598,3.98,0.82,3.16,3.2,6.0,11.2,1.17,55.26736063999999,1,0.8896267903991009
2KNORuCl5-1,K2Ru2Cl10N2O2,1.5580857017634022,0.37185093026094407,0,9.868649107779169e-17,-0.8641315846650394,9.80519582606287,18,1,Yes,6.1958541940149,6.913514885653927,15,5,0,1,0,0,1,1,0,1,1,0,1,2.5319999999999996,3.44,0.82,2.62,3.2,5.0,11.4,1.2080000000000002,41.125479999999996,1,0.8961945257211743
2NOOsRbCl5-1,Os2Rb2Cl10N2O2,1.7507760965245507,0.41129346802760214,0,0.0,-0.895829048752002,9.807485795523267,18,1,Yes,6.362569479422779,7.075247998976648,15,5,0,1,0,0,1,1,0,1,1,0,1,2.5319999999999996,3.44,0.82,2.62,3.6,6.0,11.4,1.266,68.23138,1,0.8992715845922363
2CsNORuF5-1,Cs2Ru2F10N2O2,3.1379296454069974,0.9806911300751775,0,3.9474596431116675e-16,-1.9247089649330091,10.356479871215837,18,1,Yes,5.029150337168868,6.228960610041851,15,5,1,0,0,0,1,1,0,1,1,0,1,2.6900000000000004,3.98,0.79,3.19,3.4,6.0,11.4,1.2440000000000002,56.59599102,1,0.8073819457232174
1NiN2C4O4H8-1,NiC4H8N2O4,4.25609836377534,1.325592725558694,1,0.13498058139888017,-0.5573719836848499,2.7116826451055527,19,1,Yes,5.449991710331488,7.6868869913166495,6,5,0,0,0,0,1,1,0,0,0,0,1,2.6279999999999997,3.44,1.91,1.53,2.2,4.0,11.2,0.7460000000000001,20.343628,1,0.708998547329754
2S3Tl4-1,Tl8S6,1.7980981273743857,1.110183385193154,0,0.05603182400305088,-0.2456056482964501,4.424909108614838,14,0,Yes,5.843213900895584,12.53998720385991,5,2,0,0,0,0,0,0,1,0,0,0,0,2.1,2.58,1.62,0.96,4.5,6.0,14.5,1.22,118.22415,1,0.465966496289326
2Ag3I4-1,Ag6I8,2.2892392496213594,1.3437969677172128,0,0.04178650558914132,-0.18870887378112652,6.820388371167837,14,0,Yes,6.916470861561105,11.841694131879793,1,2,0,0,0,1,0,0,0,1,0,0,1,2.295,2.66,1.93,0.7300000000000002,5.0,5.0,14.0,1.4,117.386335,1,0.5840778172897427
2Ge3P4-1,Ge6P8,1.561823401726636,1.0034803746178922,0,0.06486274925078768,0.06486274925078764,3.6547634783336225,14,0,Yes,7.787235553602521,7.787235556244539,77,2,0,0,0,0,0,0,0,0,0,0,0,2.0999999999999996,2.19,2.01,0.18000000000000016,3.5,4.0,14.5,1.115,51.806881000000004,1,0.9999999996607245
2Si3As4-1,As8Si6,2.077649976655617,1.472232598561754,0,0.056090906607823295,-0.031876338885087056,3.927004754651671,14,0,Yes,12.515915713840062,4.78785850485724,7,2,0,0,0,0,0,0,0,0,0,0,0,2.04,2.18,1.9,0.28000000000000025,3.5,4.0,14.5,1.125,51.50355,1,2.6140947359122615
1NiCl2N2H4C6-1,NiC6Cl2H4N2,2.638021114185774,0.8577896130177636,0,0.1805599718468674,-0.08147676164496905,4.332545147763897,15,1,Yes,3.6293748736220666,9.379663052270207,27,5,0,1,0,0,0,1,0,1,0,0,1,2.572,3.16,1.91,1.2500000000000002,2.4,4.0,11.4,0.8080000000000002,24.234348,1,0.3869408584718436
1IInAu3Br3O4-1,Au3InBr3IO4,1.6304493924886865,0.7381335258682906,0,0.07663907720694947,-0.37815600725643134,6.764157755710272,12,0,Yes,6.36385386910238,6.466521046085799,1,5,0,0,1,1,1,0,0,1,0,0,1,2.676,3.44,1.78,1.66,4.4,6.0,14.8,1.1740000000000002,106.91848780000001,1,0.984123274902884
1OScHf3N3Br4-1,Hf3ScBr4N3O,4.148427150011814,2.6768318553495067,1,0.027299923043004586,-1.9532817576430066,5.907217118028289,12,0,Yes,5.451640172012453,5.451403913424173,13,5,0,0,1,0,1,1,0,1,0,0,1,2.42,3.44,1.3,2.1399999999999997,3.6,6.0,11.0,1.1800000000000002,66.6712024,1,1.0000433390356012
1HfSeCl3Mn3S4-1,HfMn3Cl3S4Se,1.8282151205662844,0.7768809538742538,0,0.05872332380359572,-0.949295936580711,3.2333160726047083,12,1,Yes,6.1192723215090155,7.301766499022663,1,5,0,1,0,0,0,0,1,1,0,0,1,2.228,3.16,1.3,1.86,4.0,6.0,12.0,1.278,75.98120899999999,1,0.838053684999113
1ClIMnO2Sn2-1,MnSn2ClIO2,2.2475758792551117,1.4041759297258851,0,0.08204633863842505,-1.020995585751295,5.462592829935129,7,1,Yes,6.57153424576883,5.148535354619159,1,5,0,1,0,1,1,0,0,1,0,0,1,2.554,3.44,1.55,1.89,3.8,5.0,14.2,1.096,70.400983,1,1.2763890685674297
2BrCuNC2H2-1,Cu2Br2C4H4N2,2.5283114668427746,0.6896001759853583,0,0.18668593702879374,-0.11266128218959283,4.1889511628464575,14,0,Yes,3.9126788865167277,8.605440142853618,2,5,0,0,1,0,0,1,0,1,0,0,1,2.53,3.04,1.9,1.1400000000000001,2.6,4.0,11.6,0.8300000000000001,34.09506799999999,1,0.45467504526959135
2CSbSnH3S3-1,Sn2C2H6S6Sb2,2.425663486911052,1.6272004143655208,0,0.08822128455129342,-0.17541454898974568,8.789054907186348,18,0,Yes,5.839815316151265,8.661571019125562,5,5,0,0,0,0,0,0,1,0,0,0,0,2.268,2.58,1.96,0.6200000000000001,3.2,5.0,12.0,0.9720000000000001,57.110727999999995,1,0.6742212588520494
2CRbSeH3S3-1,Rb2C2H6S6Se2,1.809400942407505,0.9683398166305017,0,0.06392049028240582,-0.2677515096383374,8.950190447482925,18,0,Yes,6.4229908709343855,6.806658026176953,9,5,0,0,0,0,0,0,1,0,1,0,0,2.1399999999999997,2.58,0.82,1.7600000000000002,3.0,5.0,9.6,1.152,41.902288,1,0.9436335491268893
2AsCPbH3S3-1,Pb2As2C2H6S6,2.9643734260442063,1.9944798061902398,0,0.04369567675981258,-0.21256915798552634,8.788755204441863,18,0,Yes,5.4292153277896045,8.49864937351522,5,5,0,0,0,0,0,0,1,0,0,0,0,2.368,2.58,2.18,0.3999999999999999,3.2,6.0,12.0,0.952,65.441048,1,0.6388327237865522
2CPSnH3O3-1,Sn2C2H6O6P2,5.048899821284586,4.033968373245713,1,1.9737298215558337e-16,-1.1447989062320727,7.002756843293227,18,0,Yes,4.720393103424007,6.839161311550004,5,5,0,0,0,0,1,0,0,0,0,0,0,2.468,3.44,1.96,1.48,2.6,5.0,12.0,0.8220000000000001,35.7403604,1,0.6902005799237674
2CPbSbH3S3-1,Pb2C2H6S6Sb2,2.889498903161849,1.9728221839159144,0,0.0860193456005203,-0.20218353699719196,9.036349730589958,18,0,Yes,5.675936292083793,8.544585260841693,5,5,0,0,0,0,0,0,1,0,0,0,0,2.342,2.58,2.05,0.5300000000000002,3.4,6.0,12.0,0.99,74.808728,1,0.6642728837987719
2CKSF3O3-1,K2C2F6O6S2,7.673819026588019,5.904051683439757,1,0.050135892137153824,-1.7253485468697138,9.398160949412816,18,0,Yes,5.1107998806793296,5.3474529802025295,9,5,1,0,0,0,1,0,1,1,1,0,0,2.674,3.98,0.82,3.16,2.6,4.0,12.8,0.976,23.634360639999997,1,0.9557447067979199
2AsCGeH3S3-1,As2C2Ge2H6S6,2.592105136343968,1.725792357546231,0,0.07564060885911224,-0.14326940865545387,8.44048013697586,18,0,Yes,5.541148350582219,8.400109803295114,5,5,0,0,0,0,0,0,1,0,0,0,0,2.3040000000000003,2.58,2.01,0.5700000000000003,2.8,4.0,12.0,0.8939999999999999,38.529047999999996,1,0.6596518950750608
2CPPbH3O3-1,Pb2C2H6O6P2,5.139247445953027,3.8070726352093724,1,1.9737298215558337e-16,-1.1498825203831973,7.3057751162304605,18,0,Yes,4.7639400587122624,6.547829531652767,5,5,0,0,0,0,1,0,0,0,0,0,0,2.542,3.44,2.19,1.25,2.8,6.0,12.0,0.8400000000000001,53.4383604,1,0.7275601839789765
2CGePH3O3-1,C2Ge2H6O6P2,5.744090029347575,4.604757003899312,1,3.9474596431116675e-16,-1.1078283289440047,6.934690691420725,18,0,Yes,4.630712550921271,6.8726738918003,5,5,0,0,0,0,1,0,0,0,0,0,0,2.4779999999999998,3.44,2.01,1.4300000000000002,2.4,4.0,12.0,0.782,26.526360399999998,1,0.6737861600629873
2CPSnH3S3-1,Sn2C2H6P2S6,3.3009833436486815,2.463022882616463,0,0.0,-0.30752397022259714,8.337432495234301,18,0,Yes,5.385834633139245,8.496902854529829,5,5,0,0,0,0,0,0,1,0,0,0,0,2.2960000000000003,2.58,1.96,0.6200000000000001,2.8,5.0,12.0,0.9020000000000001,38.9534804,1,0.6338585629783886
2CGeSbH3S3-1,C2Ge2H6S6Sb2,2.385795717636774,1.5491041964007457,0,0.0933005048265727,-0.13305052967457856,8.791291757678689,18,0,Yes,5.786656375523592,8.668927727593333,5,5,0,0,0,0,0,0,1,0,0,0,0,2.278,2.58,2.01,0.5700000000000003,3.0,5.0,12.0,0.932,47.896728,1,0.6675169706519266
2AsCSnH3S3-1,Sn2As2C2H6S6,2.7238834924274373,1.8814688112708102,0,0.05181968446113553,-0.18550840180489636,8.538046371564885,18,0,Yes,5.551997613599384,8.566749942237603,5,5,0,0,0,0,0,0,1,0,0,0,0,2.294,2.58,1.96,0.6200000000000001,3.0,5.0,12.0,0.9339999999999999,47.743047999999995,1,0.648086806669324
2CCsSH3O3-1,Cs2C2H6O6S2,6.115816918664659,4.520449629474895,1,0.09550327988387448,-1.0652910569551688,9.036629818505858,18,0,Yes,5.3630921979816595,5.9540297507849225,9,5,0,0,0,0,1,0,1,0,1,0,0,2.3120000000000003,3.44,0.79,2.65,2.8,6.0,9.6,1.108,38.79769838,1,0.9007499831982937
2CPPbH3S3-1,Pb2C2H6P2S6,3.0787872938462484,2.1103825246664645,0,9.868649107779169e-17,-0.33776878794048787,8.497134246978447,18,0,Yes,5.350174826749072,8.422753186442018,5,5,0,0,0,0,0,0,1,0,0,0,0,2.37,2.58,2.19,0.3900000000000001,3.0,6.0,12.0,0.9200000000000002,56.65148039999999,1,0.6352049868160888
2CGePH3S3-1,C2Ge2H6P2S6,3.49922210928515,2.58555775143767,1,0.0,-0.26194349348136825,8.206248244246012,18,0,Yes,5.343554698748046,8.284715044711826,5,5,0,0,0,0,0,0,1,0,0,0,0,2.306,2.58,2.01,0.5700000000000003,2.6,4.0,12.0,0.8620000000000001,29.7394804,1,0.6449895584711587
2RuCl4-1,Ru2Cl8,0.9833904359311765,0.11603207400494409,0,0.0,-0.4621139267372115,4.141529097942419,10,1,Yes,5.9058298283025215,6.348637512010737,17,2,0,1,0,0,0,0,0,1,0,0,1,2.68,3.16,2.2,0.96,4.0,5.0,12.5,1.2850000000000001,68.2615,1,0.9302515409218931
1SnF4-1,SnF4,6.351150444196858,4.081617937381384,1,0.0,-2.533803886142208,3.77911931968149,5,0,No,4.126958096883051,4.126953513492771,61,2,1,0,0,0,0,0,0,1,0,0,0,2.9699999999999998,3.98,1.96,2.02,3.5,5.0,15.5,0.9349999999999999,68.8542016,0,1.00000111059896
2VF4-1,V2F8,3.11207248904726,0.5968186063518433,0,0.0,-2.9275122365498882,3.2708700422066865,10,1,Yes,4.979311503700667,5.353393829859183,17,2,1,0,0,0,0,0,0,1,0,0,1,2.8049999999999997,3.98,1.63,2.35,3.0,4.0,11.0,1.065,34.9699516,1,0.9301223974832512
2OsCl4-1,Os2Cl8,1.0099430288568776,0.21472189623624338,0,0.042335619224876185,-0.3629507315875493,4.1891506690791385,10,1,Yes,5.916303632546776,6.330072896186051,17,2,0,1,0,0,0,0,0,1,0,0,1,2.68,3.16,2.2,0.96,4.5,6.0,12.5,1.32,112.8415,1,0.9346343603896605
3OsS4-1,Os3S12,1.0585671330583222,0.47819842083801767,0,0.3051485937517527,0.0768491389063712,5.065724532893395,15,0,Yes,8.00409442898713,7.991983393433257,1,2,0,0,0,0,0,0,1,0,0,0,1,2.39,2.58,2.2,0.3799999999999999,4.5,6.0,12.0,1.365,111.1475,1,1.0015153979879168
2RuF4-1,Ru2F8,2.286381029441282,0.6279992969482056,0,3.552713678800501e-16,-1.8548282225228245,3.407111147365926,10,1,Yes,4.985700926617124,5.3614913648886064,17,2,1,0,0,0,0,0,0,1,0,0,1,3.09,3.98,2.2,1.7799999999999998,3.5,5.0,12.5,1.1,60.034201599999996,1,0.9299093456099803
1MnI4-1,MnI4,1.9484317331077161,0.8033532044044245,0,0.025849961617498352,-0.23562494751098875,4.203140575348972,5,1,Yes,8.515238439529508,7.557280644503307,1,2,0,0,0,1,0,0,0,1,0,0,1,2.105,2.66,1.55,1.11,4.5,5.0,12.0,1.38,90.9212575,1,1.1267595898695333
2OsF4-1,Os2F8,2.239581463704641,0.6866360637604867,0,0.0,-1.7213888174533352,3.4436218271090517,10,1,Yes,5.047495377729357,5.374702409359451,17,2,1,0,0,0,0,0,0,1,0,0,1,3.09,3.98,2.2,1.7799999999999998,4.0,6.0,12.5,1.135,104.6142016,1,0.9391209025712196
1MgNa2Te2H4S8-1,MgNa2H4S8Te2,3.343877873561728,2.339417318067751,0,0.023960166309665826,-0.43040430536616475,7.052364115247784,17,0,Yes,6.75254974833859,7.353487735363829,2,5,0,0,0,0,0,0,1,0,1,1,0,1.8240000000000003,2.58,0.93,1.65,3.0,5.0,7.2,1.198,41.593541855999995,1,0.9182785082872643
1MgLi2Te2H4O8-1,Li2MgH4O8Te2,5.433844908974445,4.041405696108541,1,0.04363444844695633,-1.480718807756008,5.352812116003518,17,0,Yes,5.47204894745198,6.468657093423857,2,5,0,0,0,0,1,0,0,0,1,1,0,2.006,3.44,0.98,2.46,2.6,5.0,7.2,1.0720000000000003,35.170668,1,0.8459327598327873
1MgNa2Se2H4S8-1,MgNa2H4S8Se2,3.1225122840383808,2.1043363389413523,0,0.08030581297696644,-0.3740586586988641,7.021283870090038,17,0,Yes,6.497191992910202,7.485894875414806,2,5,0,0,0,0,0,0,1,0,1,1,0,1.9140000000000001,2.58,0.93,1.65,2.8,4.0,7.2,1.158,31.865541855999993,1,0.8679245569221519
1MgLi2S2H4O8-1,Li2MgH4O8S2,6.020060696821162,4.729470308238289,1,0.06264367794329155,-1.5667721219819597,4.9734723895203,17,0,Yes,4.8722945337302415,5.846346710871425,2,5,0,0,0,0,1,0,1,0,1,1,0,2.102,3.44,0.98,2.46,2.2,3.0,7.2,1.0020000000000002,16.063668,1,0.8333913082284514
1MgNa2S2H4O8-1,MgNa2H4O8S2,5.737877923226915,4.454158090133488,1,0.05324211957303734,-1.5408160512519933,5.288799582176393,17,0,Yes,5.20970759508301,5.994386670179982,2,5,0,0,0,0,1,0,1,0,1,1,0,2.092,3.44,0.93,2.51,2.4,3.0,7.2,1.0479999999999998,19.273421856,1,0.8690976878417802
1MgLi2Se2H4O8-1,Li2MgH4O8Se2,6.069699781154093,4.649365588323176,1,0.005872537072808705,-1.4203107315702013,5.178696076598953,17,0,Yes,5.016320220618973,5.950301439456414,2,5,0,0,0,0,1,0,0,0,1,1,0,2.096,3.44,0.98,2.46,2.4,4.0,7.2,1.0320000000000003,25.442667999999998,1,0.8430363186906437
1MgK2Se2H4S8-1,K2MgH4S8Se2,2.9664469122272736,1.9573059548038638,0,0.08361123524794344,-0.4038429523653728,7.129792014371196,17,0,Yes,6.73443262470408,8.078072947035551,2,5,0,0,0,0,0,0,1,0,1,1,0,1.8920000000000001,2.58,0.82,1.7600000000000002,3.0,4.0,7.2,1.264,35.087248,1,0.8336682113245149
1MgK2Te2H4S8-1,K2MgH4S8Te2,3.3378153091859266,2.344596910340486,0,0.046018010418859404,-0.46249921709961606,7.185178987817634,17,0,Yes,6.995471934308912,7.894679684160875,2,5,0,0,0,0,0,0,1,0,1,1,0,1.802,2.58,0.82,1.7600000000000002,3.2,5.0,7.2,1.3039999999999998,44.815248,1,0.8860995270452776
1MgNa2Se2H4O8-1,MgNa2H4O8Se2,5.982876970165398,4.574471869620435,1,0.0,-1.3987271929014384,5.3587228379327385,17,0,Yes,5.3744349525738455,6.0608022640114365,2,5,0,0,0,0,1,0,0,0,1,1,0,2.086,3.44,0.93,2.51,2.6,4.0,7.2,1.0779999999999998,28.652421856,1,0.8867530598196239
1MgLi2Te2H4S8-1,Li2MgH4S8Te2,3.0193481408497442,2.0832640946048677,0,0.05237811230106652,-0.432614232301238,6.788613769356891,17,0,Yes,6.678371205393797,6.821600699905484,2,5,0,0,0,0,0,0,1,0,1,1,0,1.834,2.58,0.98,1.6,2.8,5.0,7.2,1.152,38.383787999999996,1,0.9790035358543236
1MgNa2Te2H4O8-1,MgNa2H4O8Te2,5.383710975787142,3.996108547317575,1,0.016451874715227095,-1.4532193854259257,5.44111782932762,17,0,Yes,5.529506521333158,6.117695808425478,2,5,0,0,0,0,1,0,0,0,1,1,0,1.996,3.44,0.93,2.51,2.8,5.0,7.2,1.1179999999999999,38.380421856,1,0.9038544403789662
1MgK2Se2H4O8-1,K2MgH4O8Se2,5.701007147396597,4.372992655190652,1,0.0,-1.4050359830698704,5.388346752081359,17,0,Yes,5.568367306604552,6.546566684320912,2,5,0,0,0,0,1,0,0,0,1,1,0,2.064,3.44,0.82,2.62,2.8,4.0,7.2,1.1840000000000002,31.874127999999995,1,0.8505782611121709
